,text,likes,retweets,city,sentiment_analysis,url
1471,© JACK JAMESON X © Jack Similia x © JACKJAMESONLIMITED x © $vapo €bbasta $€ x © Jack €bbasta x © MOBB DEEP ® https://t.co/x3Td82MfWs,0,0,Comune Di Balerna,0.0,https://t.co/x3Td82MfWs
1472,This homophobic pig was sniffed by the partner @danieljadue 🤦🏿‍♂️ https://t.co/MDY3ArnOGH,0,0,Montreux,0.0,https://t.co/MDY3ArnOGH
1473,"Do not resist CHANGE.  
It’s a natural part of life. So Learn to flow with it and adapt to it 💁‍♀️
#BeingHappy😊",27,0,Geneva,0.3612,
1474,Soon https://t.co/rLzMBFodiK,1,0,Berne,0.0,https://t.co/rLzMBFodiK
1475,@tommygoodwin Awww 🤗 one day we rock the stage together 👏🏻,1,0,Geneva,0.0,
1476,Zurich https://t.co/MiYGxSLHdW,7,0,Zurich,0.0,https://t.co/MiYGxSLHdW
1477,@FrDesouche Killing to be free...good topic for dissertation,8,0,Lausanne,-0.6597,
1478,@kendo_Christof @PierreMajerus @RomainSprengers @swissborg 🤩🤩🤣👍🏻,0,0,Carouge (GE),0.0,
1479,@FrDesouche Exactly,0,0,Lausanne,0.0,
1480,"@HeerFlorian Someone on our team studied the concept a year or so ago and came to the conclusion that while it's well intentioned, the effort and benefit are out of proportion.",0,0,Winterthur,0.6249,
1481,@ibxtoycat It's too much cesar and to less salad.,0,0,Thun,0.0,
1482,"@NosTemosElliot 2017 🇧🇪 > Bruxelles 2018
2018 🇫🇷 > Lyon 2019
2019 🇮🇹 > Milano 2020
2020 🇨🇭 > Bern 2021
2021 🇮🇹 > Torino 2022
2022 🇺🇦 > Lviv 2023",0,0,Lausanne,0.0,
1483,@cashtasticmusic Stormzy is living his best life out there 🙌🏿,0,0,Berne,0.6369,
1484,"@Ali_Juba3 @M_Farmaajo #Somalia 
How can Farmaajo be a dictator when for the most part of his presidency he was powerless, confined to Villa Somalia? Painting him as such was part of a smear campaign by his detractors to discredit him & legitimise Rooble after usurping presidential power.",3,0,Genthod,-0.6908,
1485,"@NyanShaniverse @Maxime_Alonso_ @CinemaDurendal @LeHugoMorel I go to see my films without criteria, I like all types of films and I would have been just as intrigued without this promise. I like cinema.",1,0,Lausanne,-0.6622,
1486,@tanya_4d Warm and rainy 😊,1,0,Zurich,0.1531,
1487,Hahahah https://t.co/lpw2s5AvIA,0,0,Kloten,0.0,https://t.co/lpw2s5AvIA
1488,"@fiber7_ch I have a luxury problem. With us, 25 gigabits would be possible. But I can't find any devices (SoHo). What kind of switches and LAN cards do you use? (Unifi would be preferred).",0,0,Solothurn,-0.4019,
1489,"@Moonhalf I have a wife and 10 kids, a cat, and a whole country to live and fight for.",1,0,Berne,-0.3818,
1490,@ezdagomugarik Zurich then Bern? How French-speaking part of Switzerland phobic this is of you!! 😥,0,0,Lausanne,-0.4184,
1491,"El Man allegedly: only real.
 and the panas write to me hahahahahahaha",0,0,Zurich,0.0,
1492,@ElliotStabler92 Absolut!,1,0,Berne,0.0,
1493,"If you see me doing tiktoks, don't say anything.. just understand that your guy received 3 maxi good news in less than a week.. I'm only going to enjoy as the lunches say",0,0,Mies,0.7269,
1494,@lilo524 @PIPO1245671 @Politikbeobach6 @ChanasitJonas @doc_ecmo @Sander_Lab Not again.,1,0,Berne,0.0,
1495,Maybe I will make a bunny girl senpai cosplay for japan impact (it's been 2 years since I made a cosplay) 🥹,3,0,Geneva,0.0,
1496,@SchwanderMurphy It's clear that this is now building up on both sides.,1,0,Berne,0.3818,
1497,"My newest video clip is now on YouTube.
Music I Love
@nadsonnasciment @julio_caldas_guitarras
@phdoaccordeonoficial @ Bern https://t.co/nVbcW0L3dB",0,0,Berne,0.6369,https://t.co/nVbcW0L3dB
1498,@hilary_mckay Beautiful!😍,0,0,Seuzach,0.0,
1499,"Today I was on a secret mission. Pssst, don't tell anyone! More on that in February 2023. https://t.co/VGojFpbWqd",4,0,Uster,0.0,https://t.co/VGojFpbWqd
1500,@EkorreMig @mrtomsey @DerSchwulemiker 🤷‍♂️🙈😬,1,0,Basel,0.0,
1501,"""The police were present, but did not have to intervene.""
... Really... @POL_Gelderland? FIRE FUCKING SITCHTING The police stood by and checked?!? #raise yourself #cowards https://t.co/6PCuJ9SjYU",2,0,Weesen,-0.7211,https://t.co/6PCuJ9SjYU
1502,https://t.co/S1vn7VtrxI,0,0,Geneva,0.0,https://t.co/S1vn7VtrxI
1503,GOD EMERGENCY CALL 144 https://t.co/KUdthKAcpR,0,0,Winterthur,-0.128,https://t.co/KUdthKAcpR
1504,"@MarianaYaoRex If I can play, Kendrick Lamar's 🎼😎",1,0,Lausanne,0.34,
1505,@RuediStricker Are you including Yemen in your considerations?,1,0,Berne,0.0,
1506,@UnluMetin @meton10 I used to buy the newspapers every morning and go to my brother-in-law. He really had magic.,6,0,Zug,0.0,
1507,"@NairoInGreen W
   E

       W
           A
              N
                 T
          
                   E
                     C
                       H
                          E
                             L
                               O
                                  NS",3,1,Basel,0.0,
1508,Water: Last Week Tonight with John Oliver (HBO) https://t.co/pvoKwL04nZ via @YouTube,4,1,Nyon,0.0,https://t.co/pvoKwL04nZ
1509,"araksarakapadia Good luck, Sara!",1,0,Seuzach,0.7345,
1510,"I'm so tired, I don't even have the strength to watch an anime 🥲",0,0,Geneva,0.0018,
1511,@Moonhalf I am also looking for meanings for myself and holding on with all my might,1,0,Berne,0.0,
1512,I can think of a few spontaneously 🤣 https://t.co/oPVpuhtl7U,0,1,Kölliken,0.0,https://t.co/oPVpuhtl7U
1513,I saw 3 white people at dread ajd we really have to stop this we are in 2022 here hold on a little,2,0,Berne,-0.6666,
1514,@mass_voll beyond. False prophets who bring more harm than blessing.,3,0,Berne,-0.0847,
1515,ptn kuroro https://t.co/d5JAw9AQSW,1,0,La Chaux-de-Fonds,0.0,https://t.co/d5JAw9AQSW
1516,@KubaFPS_ get well soon warrior,0,0,Zurich,0.2732,
1517,"Happy birthday to my handsome daddy all the way from Ascona, Switzerland❤ #daddydaughter #blessed @ Ascona, Switzerland https://t.co/z5W7P19KRg",0,0,Ascona,0.7845,https://t.co/z5W7P19KRg
1518,Found a House Plants with the Smiley Pot by @FeltZine irl https://t.co/mOVRojHNCh,21,2,Lugano,0.4019,https://t.co/mOVRojHNCh
1519,GOTT PMH ATOMBOMBE,0,0,Winterthur,0.0,
1520,"That's what happens when someone just talks nonsense like @Ralf_Stegner.
We already had everything - with one big difference: the AfD wants consensus and cooperation, the left doesn't.
https://t.co/Loe3bBfAlt https://t.co/jCmFNm9RH7",0,0,Zurich,-0.0516,https://t.co/Loe3bBfAlt
1521,"@EugenHani It was about asking. Since giving his speeches he DEMANDS Don't make him beg on his knees on his knees... Am not vicious or picky. Sometimes I also think to myself, why does a delivery of weapons take so long - but weapons are not milk across the street from the Coop.",0,0,Baar,-0.5492,
1522,lugano gae asf https://t.co/vmOmL5OWUE,0,0,Lugano,0.0,https://t.co/vmOmL5OWUE
1523,"20 minutes to be served at @KFCFrance with @TITIVERT_Off is super long.
I won't be back for now, it's sad.
Incompetent and very long staff.
#KFCLausanne #TeamNAW700
We don't go back there if there are these waitresses.",1,1,Lausanne,-0.3182,
1524,"@zweitkto Unbelievable, half a year in power and already a shambles.",3,0,Berne,0.2023,
1525,@ValinoraW Congratulations Valinora! Hope you have a chance to celebrate today. Xx,1,0,Seuzach,0.9151,
1526,@gibbonaire correct opinion.,0,0,Zurich,0.0,
1527,@Moonhalf Clash of Civilizations,1,0,Berne,0.0,
1528,@mrtomsey @DerSchwulemiker Never been to Saxony. We'll see when I can make it there. 🤷‍♂️😬,2,0,Basel,0.0,
1529,"@JackKabey @gerhardpfister @Mitte_Centre @SVPch @Weltwoche It's all about the party remaining in the Bundesrat, the same applies to @FDP_Liberalen.",1,0,Berne,0.4019,
1530,"Unjustified criminal charges by the Afrin demo will be expensive for the canton. Once again, however, it was shown that only those who have the opportunity to defend themselves can escape repression by simply being present at a left-wing demo. Too bad. https://t.co/zpbt4o7qkC",4,0,Berne,-0.7964,https://t.co/zpbt4o7qkC
1531,"@Ralf_Stegner It was just as marginalized and provoked as it is today. But unlike you, the AfD seeks consensus.
And like then, DE is again 100% convinced to win the war.
https://t.co/Loe3bBfAlt
Find out before you babble nonsense! https://t.co/afhAACRJTi",1,0,Zurich,0.1511,https://t.co/Loe3bBfAlt
1532,@cmhp80 @maliptc I don't know why but you look like caillou to me like 35 years old HAHAHA,2,0,Zurich,0.926,
1533,"Well let's go there... ❤️
#ThePrincessBride https://t.co/17m8TCgDC8",1,0,Geneva,0.2732,https://t.co/17m8TCgDC8
1534,"@retolip @derspiegel Never. There will now be increasing calls for ""peace"". Whatever the price for Ukraine.",1,0,Stäfa,0.0,
1535,•~• https://t.co/7vsyP5U10g,5,1,Nürensdorf,0.0,https://t.co/7vsyP5U10g
1536,"@CinemaDurendal @Maxime_Alonso_ @LeHugoMorel I understand the paradox, but it also comes from the perfectly mastered communication of the film. It's like Belmondo's films at the time, which were partly sold on this promise. This is also why the last mission impossible are impressive for a lot of people.",1,0,Lausanne,0.9568,
1537,@RochaRui1 @piratedetwi @1coupdavance ouaiss,0,0,Meyrin,0.0,
1538,@ainyrockstar When I see how dirty this mini strip of green is. baah. 😵 💫🤢 That would be something for the Greens. To create awareness for environmental protection in these neighborhoods. 🫠🥴,0,0,Basel,-0.2023,
1539,"So @OfficialTLC were wrong.. 

Always go chasing waterfalls! 

#Switzerland #Oeschinen https://t.co/vhh9ADmgwi",0,0,Switzerland,0.0,https://t.co/vhh9ADmgwi
1540,GOTT HEIEIEI !!!! https://t.co/YaUflVv0Rr,0,0,Winterthur,0.0,https://t.co/YaUflVv0Rr
1541,@IlijaRolovic @Zeneca_33 lets do it 🔥,0,0,Dietikon,0.0,
1542,@lovemesomemusk 😭,0,0,Fehraltorf,0.0,
1543,woman’s world hits different these days,0,0,Winterthur,0.0,
1544,"@Christi20938245 Moin, Moin, dear Christian - respect! Please do a comfortable, non-turbulent shift!",1,0,Lucerne,0.8975,
1545,And here my soul mate ♥️♥️😘 YNH https://t.co/T2akfHTnas,0,0,Lausanne,0.0,https://t.co/T2akfHTnas
1546,@toxvaerd1 Who would ever *study* at such a place?,1,0,Stäfa,0.0,
1547,@ClutchPointsApp @jovanbuha https://t.co/PDxwu0Z8Kp,1,0,Zurich,0.0,https://t.co/PDxwu0Z8Kp
1548,"Migros sold the ""Oui"" labels for beer 🍺 with alcohol that were printed in vain to a mineral water bottler 😜 https://t.co/mmvxPiTmss",8,0,Winterthur,-0.4215,https://t.co/mmvxPiTmss
1549,@lolvanhol @CamBioanth @UCamArchaeology @stjohnscam Well done! Big congrats! https://t.co/Ful5Tu2c4s,0,0,Zurich,0.7256,https://t.co/Ful5Tu2c4s
1550,"⬇️
Oops - who is THAT ❓ Looks very torn ❗
🫣 https://t.co/ZjlbMopR5n",0,0,Baar,-0.3167,https://t.co/ZjlbMopR5n
1551,@lePatAir @FirebarzzzCom Oh okay! thank you i will look,1,0,Kilchberg (ZH),0.5707,
1552,@welt https://t.co/beMTpmgBIc,0,0,Basel,0.0,https://t.co/beMTpmgBIc
1553,Just a few days to visit my wife in Switzerland 🇨🇭🏞️ Get rid of those kilos!! https://t.co/c7poy8XdSk,0,0,Weesen,0.0,https://t.co/c7poy8XdSk
1554,@ichbinmatute Happy Holidays!,1,0,Basel,0.7644,
1555,"@mrtomsey @DerSchwulemiker Well, I really thought there was nowhere in Saxony outside of Leipzig's Bahnhofstraße. 😩",2,0,Basel,0.2732,
1556,4b48a20c00p1DD3F,0,0,Unterbäch,0.0,
1557,"@Nisle_MacLeod @srfnews Has nothing to do with Religion. It is also not forbidden, this is one of the lies, but the right to abortion is lifted. And when a life is in danger, abortion is still legal!! So your arguments are just stupid. Get some serious information.",0,0,Thun,-0.9402,
1558,I just wanted to eat a ** today,0,0,Basel,0.0,
1559,damn if you pee in vr you pee in real life,25,0,Zurich,-0.4019,
1560,"@Ralf_Stegner What a complete stupid talker you are! What made the Nazis strong in 1937?
You have no idea, but you have a big mouth.",2,0,Zurich,-0.2363,
1561,@peschee I agree with you absolutely 🥳,0,0,Basel,0.3612,
1562,"@CinemaDurendal @Maxime_Alonso_ @LeHugoMorel I think you're pushing my remark a bit towards caricature. I'm a fan of all kinds of cinema, CGI or not. The impact can be immense, CGI or not. Nobody blames you for not having liked the film, the affect for a work cannot be measured objectively :)",1,0,Lausanne,0.64,
1563,This was the best vacation☺️,1,0,EuroAirport Basel Mulhouse Freiburg (EAP-BSL-MLH),0.6369,
1564,"Can anyone imagine what will happen to the G7 if China demands debts from these countries?
Once dollar hegemony falls, this will come. Because then the American can no longer simply print money to pay the debt. https://t.co/XKt5vueTVf",1,0,Zurich,-0.6249,https://t.co/XKt5vueTVf
1565,Medy convinced me that mha was worth it I don't want to accept,0,0,Zurich,0.2946,
1566,And the other Noah ♥️ https://t.co/Xa8twhKIkP,0,0,Lausanne,0.0,https://t.co/Xa8twhKIkP
1567,@MaryTheOne Right. In the camp I'm jo gsi. 🙈😂,1,0,Saint Gallen,0.0,
1568,"@srfnews That's the way it is, it's either the wolf or else the left one.",0,0,Thun,0.0,
1569,always good to come back to #hagerbach at VersuchsStollen Hagerbach https://t.co/j5AFdNqez3,0,0,Flums,0.4404,https://t.co/j5AFdNqez3
1570,@mrtomsey @The gay man in Saxony??? 😵‍💫 whaaaat,2,0,Basel,0.0,
1571,"@GerdaGartner The Leyen actress #vonderLeyen @vonderleyen
The look to the side at the very end is legendary. For directing probably ""Was that right?""",0,0,Zurich,0.0,
1572,Absolutely horrific. https://t.co/AiyceBJ7GE,4,1,Geneva,-0.6901,https://t.co/AiyceBJ7GE
1573,No! 🙂 https://t.co/qytVN5QAek,0,0,Sargans,-0.3595,https://t.co/qytVN5QAek
1574,@FloWondering @The_l0ngest_day @Doc_Box Cheap excuse!!,0,0,Thun,0.2225,
1575,"@The_l0ngest_day @FloWondering @Doc_Box Unbelievable, such stupid bullshit, now I understand why you are for abortion, fucking without being able to think has consequences. But do you understand that?",0,0,Thun,-0.7506,
1576,"Trevor Noah ♥️
https://t.co/FHBA6tvusN",0,0,Lausanne,0.0,https://t.co/FHBA6tvusN
1577,@saftlos @welt Stalingrad they waited until the soldiers were hungry and thirsty.,1,0,Oberdorf (BL),0.0,
1578,"😂😂😂😂😂😂😂
My god, the idiots really believe that, bet?
🤣🤣🤣🤣🤣🤣🤣 https://t.co/KKEfwSWOGa",0,0,Zurich,0.2732,https://t.co/KKEfwSWOGa
1579,@Blaizoooo @lePatAir Because she could cook dinner instead of being on the bus 🙃,3,0,Lausanne,0.0,
1580,@sympmarc I think co authoring was available on 2016 just not as reliable. It's didn't have the sync on button from what I recall.,1,0,Nyon,0.0,
1581,Kiss I manvooool ❤️😍,2,1,Aéroport de Genève Cointrin (GVA),0.4215,
1582,@MaryTheOne here. https://t.co/ONahgH7i1V,1,0,Saint Gallen,0.0,https://t.co/ONahgH7i1V
1583,@FloWondering @The_l0ngest_day @Doc_Box Is that ironic or do you really mean that what you are chatting so nicely here?,0,0,Thun,0.5009,
1584,"""Free"" media variety, you know baby https://t.co/hvJ5fOCVvZ",0,0,Zurich,0.0,https://t.co/hvJ5fOCVvZ
1585,@remybigot @BlvckParis Never listed tbh 🙌🏻,1,0,Geneva,0.0,
1586,@RealWsiegrist Biden's lab in UKRAINE??,0,0,Oberdorf (BL),0.0,
1587,"arrived @zhdk for an artistic residency!!!! 

I am developing a new software for auditory display of solar models +++ composing an ambisonic work as part of my research position at @listenRadical project @NU_CISdept https://t.co/WgD7B14qKH",49,2,Zurich,0.0,https://t.co/WgD7B14qKH
1588,@_Tika_69 @piratedetwi @1coupdavance hahahahah soon inshAllah,2,0,Meyrin,0.0,
1589,@Ours_south 🥰,0,0,Brittnau,0.0,
1590,@oliver93877389 Maybe the Greens fly with scooters ??,1,0,Oberdorf (BL),0.0,
1591,@XCxino https://t.co/49XGIUzAYS,0,0,Köniz,0.0,https://t.co/49XGIUzAYS
1592,"@ktmandi367 Wait, Pentagon is the military, isn't it?!?",1,0,Zurich,0.0,
1593,@piratedetwi @1coupdavance hahahahah de ouff,0,0,Meyrin,0.0,
1594,@EErlandsen https://t.co/8YkAUhyXuE,0,0,Köniz,0.0,https://t.co/8YkAUhyXuE
1595,@CryptoWizardd Afternoon King 👑,0,0,Brusino Arsizio,0.0,
1596,https://t.co/KhjaAMaJCo https://t.co/vQOsC2GnHw,0,0,Berne,0.0,https://t.co/KhjaAMaJCo
1597,"220627 x Day 650
#malaysia #day650 #tweetrip #tweetravel #tweebusinesstrip #throwback #switzerland @ Zürich, Switzerland https://t.co/6f1e1qtniD",0,0,Zurich,0.0,https://t.co/6f1e1qtniD
1598,True words https://t.co/Trn91gEGAQ,0,0,Zurich,0.4215,https://t.co/Trn91gEGAQ
1599,@mrtomsey @DerSchwulemiker Why is it so bad for you guys?,1,0,Basel,-0.6696,
1600,"""Water and Bird Sound""

Exactly the same as the ambient sound from here",0,0,Steckborn,0.0,
1601,@Arsbih_ aBd lsbt frr I'm waiting for that,1,0,Meyrin,0.0,
1602,@Bleeding1224 😂😂😂😂😂,1,0,Zurich,0.0,
1603,"@Philippssk She comes from a cigarette dynasty, so she berates her own FAMILY",0,0,Oberdorf (BL),0.0,
1604,"I think it's good, nobody needs queerulants 😉😊 https://t.co/FE9N9ORJxo",0,0,Zurich,0.4404,https://t.co/FE9N9ORJxo
1605,every time i play the lottery hani sho excited welli think good luck and never have to do it 🙃,1,0,Sarmenstorf,0.8658,
1606,"We are working on our level concept. We layed out a simple story as a guidance. Currently craft new levels. Unfortunately nothing we can show off, and therefore most people will just swipe over this tweet 😅 anyway we are excited 😊 #IndieGameDev #indiegame #swissgame #snfubar",12,1,Trimbach,0.0,
1607,"It will be exact. With one big difference:
If someone does the same nonsense, it's no longer a mistake, but a conscious decision. https://t.co/kWmP2RppfG",1,0,Zurich,-0.4854,https://t.co/kWmP2RppfG
1608,@parvizmayelzade Namard shaboone hamle kardan 😂😭,0,0,Zurich,0.0,
1609,only 8 days left of work and finally the holidays 🥳,0,0,Meyrin,0.3818,
1610,"Tatjana Werik grew up in Ukraine. The actress has been living in Bern for 20 years.
I spoke to her for the first time after the start of the war. Ever since then. Her father was able to flee Kyiv, her brother wanted to join the Ukrai. join army. https://t.co/8raQCev9EH",0,0,Zurich,-0.128,https://t.co/8raQCev9EH
1611,@lePatAir @FirebarzzzCom does not know 😶,2,0,Kilchberg (ZH),0.0,
1612,"@koppsache @sandra091170 @george_orwell3 Ernst Albrecht was prime minister in Lower Saxony. Bought 1,000 hectares of land for 1 DM with the help of TREUHAND, BRÖLL. That's how the Albrechts are",0,0,Oberdorf (BL),0.128,
1613,Man #Hofreiter @ToniHofreiter - you should ride off the yard with so much stupidity 😂😂😂😂 https://t.co/0XiYNF29CQ,1,0,Zurich,-0.4902,https://t.co/0XiYNF29CQ
1614,@piratedetwi @1coupdavance I have the same plates as the M6 ​​but in GE https://t.co/GpXoPNrba1,7,0,Meyrin,0.0,https://t.co/GpXoPNrba1
1615,"@lePatAir @FirebarzzzCom very good teacher yes, for me it stops there",2,0,Kilchberg (ZH),0.6764,
1616,Yes look here.... https://t.co/fnhC8Z1W4T,0,0,Zurich,0.4019,https://t.co/fnhC8Z1W4T
1617,"I swear, what happened in the last days, with what was spoken, I got cold from religion, you got cold 😕😕 https://t.co/jAeAQBEIXu",2,0,Marly,-0.0516,https://t.co/jAeAQBEIXu
1618,https://t.co/4fAd6g2lae 😭,0,0,Lausanne,0.0,https://t.co/4fAd6g2lae
1619,Exactly https://t.co/1GqWzn14MR,0,0,Zurich,0.0,https://t.co/1GqWzn14MR
1620,I agree 100% https://t.co/guJyIw422d,2,0,Zurich,0.3612,https://t.co/guJyIw422d
1621,@andrepazv @pimientoc @WorldBioForum Let's have a red wine… ;),1,0,Davos,0.2263,
1622,"Finally, dollar hegemony and unipolar world domination will be overthrown. Can not Hardly Wait. https://t.co/wUCQylarem",0,0,Zurich,-0.0516,https://t.co/wUCQylarem
1623,"#Hoesch hesch Forobe!
https://t.co/ix7h1af0q1
Light rain up to 21.95°C and the fish in the Rhy hung at 22.5 °C",1,0,Basel,0.0,https://t.co/ix7h1af0q1
1624,@andrepazv @pimientoc @WorldBioForum 🙋🏻‍♀️🇨🇴,1,0,Davos,0.0,
1625,"@Maxime_Alonso_ @CinemaDurendal @LeHugoMorel Impressive because precisely without digital bluff, everything is likely.",1,0,Lausanne,0.5106,
1626,"#TPMPEte
After the Miss France contest!🤔
The World's Ugliest Dog Contest 2022!?!? 🧐 https://t.co/McrOc0xrOK",1,0,Lausanne,-0.7674,https://t.co/McrOc0xrOK
1627,"@bernd_bert @AlexWallasch Since your son gives advice, that's understandable",1,0,Oberdorf (BL),0.0,
1628,"On the way back I read the news about UKRAINE. It's never acceptable what Putin does - there's no discussion for me ❗
It is logical that Ukraine needs many more weapons - BUT I would have liked to hear ONLY 1x PLEASE from their government. You only DEMAND ❗",2,0,Baar,0.4064,
1629,LSZH 271450Z 32004KT 280V010 9999 FEW040TCU BKN050 22/12 Q1019 TEMPO 4000 TSRA,0,0,Kloten,0.0,
1630,05c63bcc00p1E31B,0,0,Estavayer-le-Lac,0.0,
1631,"So happy to have you! It's a wild ride, but there are some great things coming to push Hourglass further! 💥

Join the Film3 movement and mint yours now!

https://t.co/JUlv43m6CE https://t.co/NCPTUlwrWo",2,1,Zurich,0.9157,https://t.co/JUlv43m6CE
1632,@Simonbn_ Graciiiaaaas ☺️☺️☺️,0,0,Geneva,0.0,
1633,@gsalvisberg See DM and https://t.co/vPm5DWhViK,1,0,Winterthur,0.0,https://t.co/vPm5DWhViK
1634,@grigiocemento Really ?? the one who published 'is nazimmondizia? Crazy stuff https://t.co/RKBOkvlkFe,3,0,Lugano,-0.4479,https://t.co/RKBOkvlkFe
1635,"Nicole discusses about Puris focusing on building a sustainable food economy, from seed to grocery shelves #buhlernwd22 @Buhler_Group @IntPetfood @IAFmagazine @IntlMilling https://t.co/fw4xCPzgRu",1,0,Uzwil,0.0,https://t.co/fw4xCPzgRu
1636,@Visp17758799 Minister of which country?,0,0,Oberdorf (BL),0.0,
1637,@DerDDasSchreibt In such a Hessian half-timbered village 😍,0,0,Basel,0.0,
1638,"Looking to score a job at Emerson Electric Co? You're in luck. Click the link in our bio for the job description and information on how to apply: Financial Analyst Europe #BusinessMgmt #Baar, ZG",0,0,Baar,0.4588,
1639,𝕴𝖙'𝖘 𝖌𝖔𝖔𝖉 𝖙𝖔 𝖍𝖆𝖛𝖊 𝖆 𝖋𝖊𝖜 𝖋𝖔𝖑𝖑𝖔𝖜𝖊𝖗𝖘 𝖘𝖔 𝖙𝖍𝖆𝖙 𝖎𝖙 𝖉𝖔𝖊𝖘𝖓'𝖙 𝖘𝖒𝖊𝖑𝖑 𝖙𝖔𝖔 𝖌𝖔𝖔𝖉,12,0,Berne,0.0,
1640,@ethassa Reminds of @itsnothing_nft but vs ☺️,1,0,Geneva,0.0,
1641,https://t.co/nuhfDnv5eZ,1,0,Denges,0.0,https://t.co/nuhfDnv5eZ
1642,"32 ° C, road works, the Job, the fuck we're all the same https://t.co/BeUta9BQLY",4,0,Lugano,-0.5423,https://t.co/BeUta9BQLY
1643,https://t.co/3fp2aO0ppv,0,0,Neuchâtel,0.0,https://t.co/3fp2aO0ppv
1644,@NFTPrada Get better and only good rest works with covid…,0,0,Geneva,0.7003,
1645,@ Zeneca_33 ✋🏻✋🏻,0,0,Geneva,0.0,
1646,"Gianluca via Instagramstory 
#gianlucaginoble #ilvolo #LeMammeIlVolovers #ComoLake https://t.co/61V8Uoz1bx",5,0,Mendrisio,0.0,https://t.co/61V8Uoz1bx
1647,"Stephanie Michelson talks about how Jellatech has developed cutting-edge technologies to produce high-quality, animal-free collagen and eliminate animal cruelty #buhlernwd22 @Buhler_Group @IAFmagazine @IntPetfood @IntlMilling https://t.co/7ZyybQ2u71",2,0,Uzwil,-0.5994,https://t.co/7ZyybQ2u71
1648,@LimHyejin3 @BTS_twt Yes ... Both were successful in direct purchase haha,1,0,Grindelwald,0.8591,
1649,"First I went to see dark clouds and changed direction to Schynige Platte

The ever-changing 🇨🇭 weather today lets me put pretty flowers without a raincoat, and then inside ☁️ ~^^

Listen to #BTS (@BTS_twt) meaningful single #YetToCome from their anthology album #BTS_Proof https://t.co/uijrjbmFVS",13,9,Grindelwald,0.6705,https://t.co/uijrjbmFVS
1650,Coffee break at Knobel in #altendorf #Switzerland #schwyz #cappuccino #healty #breakup #PAUSE #enjoynature https://t.co/s82zNc1AZo,0,0,Bäckerei Knobel,0.0,https://t.co/s82zNc1AZo
1651,@ManUtd Fvcking announce Frankieeee mofos !!!,0,0,Boudry,0.0,
1652,@Good eveningJojo 💅,1,0,Renens (VD),0.0,
1653,"@ Marco29306752 Thanks, too good",0,0,Lugano,0.7003,
1654,Great to see friends @cransmontana visiting #JackWhiteOC1904 shop @wheregolfbegan https://t.co/8TNp5oInxc,2,0,Montana,0.802,https://t.co/8TNp5oInxc
1655,@bertagiu How many kilometers did you manage to do with one pull?,1,0,Le Grand-Saconnex,0.0,
1656,"@rinoborini @UBSschweiz Hahaha…!!!

The „UBS Digital Banking Operation“ (sic) doesn’t even send emails nor use their own webbanking interface, but instead insists on sending postal mail - for simple notices 😅🤔

- the „Digital Banking Operations“! 😳",0,0,Zug,0.0,
1657,@nev_in_color Excellent,0,0,Berne,0.5719,
1658,"@Aventinok Uganda @kabuniversity presented ""THE POTENTIAL OF RANGERS TO MONITOR STREAM HEALTH IN UGANDA’S PROTECTED AREAS"". He talked about the needs & opportunities to develop a monitoring system to assess the impacts on rivers using a study case with Macroinvertebrates #WBF2022 https://t.co/Jr8gaPph6p",1,1,Kongresszentrum | Congress Centre,0.7378,https://t.co/Jr8gaPph6p
1659,@CelebornLegend do you still have your great gif with the little toe separating? https://t.co/BgCBbZiYv3,0,0,Renens (VD),0.6249,https://t.co/BgCBbZiYv3
1660,@CPariiiis @FrogTheThird_ @lePatAir @le_beauf_1964 direct I thought of @FrogTheThird_,2,0,Kilchberg (ZH),0.0,
1661,@Bento_Biel78 Happy Birthday,1,0,Winterthur,0.5719,
1662,"@Graroar Here there are more than one desperate
Especially the owner of the sofa I recommend a visit to armchairs and sofas or Ikea",0,0,Le Grand-Saconnex,-0.0164,
1663,"Posted @withregram • @ilvolomusic We spent a beautiful weekend in Germany!
It was very exiting stay together after all this time ❤️

Thank you very much Frankurt and Dusseldorf!
See you soon. ✨

#IlVolo
#IlVoloSingsMorricone
#IlVoloLiveInConcert https://t.co/mYYcioYHHi",3,0,Mendrisio,0.7896,https://t.co/mYYcioYHHi
1664,@MartinPisello Thank you very much Martin!,1,0,Basel,0.4199,
1665,"@h3rmanns More like me @maltekir is quite happy with the sound of the HomePod Mini, unlike me",1,0,Ostermundigen,0.7774,
1666,"🇬🇧 Let's continue the adventure with the ""Galibot - Mieldorado"", tasting in front of the Stade de Genève before a League of Nations match between Helvetia and Spain! Here is a Helles Bock style beer that amounts to 7.1% Vol. Alc. and which asserts itself through a golden dress. https://t.co/HhdFMlCf3K",0,0,Lancy,0.3802,https://t.co/HhdFMlCf3K
1667,"Escaliers du Marche and more views from Lausanne Old Town #lausanne #escaliersdumarché #switzerland #views #travel #vacation #europe #lausanneoldtown @ Lausanne, Switzerland https://t.co/uUJXMGXprI",0,0,Lausanne,0.0,https://t.co/uUJXMGXprI
1668,@gsalvisberg What is FFXIV?,0,0,Winterthur,0.0,
1669,How many more #warcrimes does it take? https://t.co/oZPY1lgwRQ,0,0,Adliswil,0.0,https://t.co/oZPY1lgwRQ
