,text,likes,retweets,city,sentiment_analysis,url
533,oh? Did you accept it? https://t.co/KyYf5HBstW,0,0,Kawasaki-machi,0.4515,https://t.co/KyYf5HBstW
534,"@NOIRJapan With this kind of study method
Textbooks are nonsense
is!
Also, [High School Mathematics], [High School Physics], and [High School Chemistry] were finished at the end of junior high school!",0,0,Nishinomiya-shi,-0.508,
535,"@ BY9nrEVYPu1QMKB Amazing ⤴️
Like a dinosaur's mouth 😨",0,0,Fuji-shi,0.743,
536,@sutosake A little 🤣🤣🤣🤣🤣🤣🤣🤣,0,0,Saku-shi,0.0,
537,"After the second part of the training, dinner 🍴

🍚 Saradachikin and tofu porridge
🥗 Paisan Salad
🍵 Tea

Paisan Salad Great Success ❗ Horse ~ 😋🍴💕
Repeat confirmed ~ 😆 https://t.co/A3jUTwpzLY",0,0,Fukushima-shi,0.8316,https://t.co/A3jUTwpzLY
538,"@tacklePD Good evening (* ´ω ｀ *)
I came home safely 🤩✌️",0,0,Kisarazu-shi,0.8316,
539,"@tukimineco Great (Hey, if you put this image on it, it'll come out ...) #La",1,0,Matsumoto-shi,0.6249,
540,@peraoh1201 🥳🥳,1,0,Tsubame-shi,0.0,
541,Arrived at Morioka 🚗 https://t.co/TBpBMlFkoU,0,0,東北新幹線 盛岡駅,0.0,https://t.co/TBpBMlFkoU
542,@ qJDzdcQofY1w4G4 I don't know w,0,0,Aichi-ken,0.0,
543,RJBB 281330Z 19020KT 9999 FEW010 SCT/// 27/23 Q1012 NOSIG,0,0,Tajiri-cho,0.0,
544,"I am grateful to various people for praising our two-year bonito flakes these days.

Rather than developing a new product, I felt that it was the correct answer to recommend a two-year product by returning to the origin (´Д`).

#Enjoying the real thrill of SNS",3,0,Ota-ku,0.8885,
545,"[30-year-old voice actor] How do you feel about outside, inside, orgasm? [Erotic Talk] https://t.co/EcNmQplCgv @YouTube",0,0,Arakawa-ku,0.0,https://t.co/EcNmQplCgv
546,"After that, for mass transportation of production snowboard materials & finished products ✈️ Carbon offset by modal shift from airplane & 🚚 truck to railroad & ship
Of course, I hope BURTON's dear customers will have a modal shift to the above @JRgroup_cp @ baggage160 https://t.co/vqRb8V5HV6 https://t.co/84mUoVGj4D",1,1,Isehara-shi,0.6705,https://t.co/vqRb8V5HV6
547,Don Quijote. ..,0,0,Chuo-ku,0.0,
548,Uhihihihiuhi! it was delicious! https://t.co/DaWPvx1Kil,1,0,Nagoya-shi Nakamura,0.6467,https://t.co/DaWPvx1Kil
549,"Cosplay photo session @ Shimizu Nontown,
Reservations start from 18:00 on 6/28! https://t.co/N3FudZu3ew",1,0,Izunokuni-shi,0.0,https://t.co/N3FudZu3ew
550,@ Yu_ri0703 Thank you for your hard work.,0,0,Nakano-ku,0.2732,
551,"@siro_i_kitune I feel the same way.
It's not a work, it's a piece of life, it's a crystal of time.",0,0,Kasugai-shi,0.0,
552,ROAH 281330Z 14009KT 9999 FEW016 BKN /// 28/25 Q1011,0,0,Naha-shi,0.0,
553,Chien Pien,0,0,Arakawa-ku,0.0,
554,"Tummy massage.
If you make a slight mistake in the location, you will be kicked.
Good night 😴. https://t.co/gfT8QU0IbK",0,0,Kitanakagusuku-son,0.128,https://t.co/gfT8QU0IbK
555,"I'm at Musashino Onsen in Yoshikawa City, Saitama Prefecture https://t.co/8XEmNPfoGZ",1,0,Yoshikawa-shi,0.0,https://t.co/8XEmNPfoGZ
556,"@ maki_yoshioka23 Dragons, Oshi, Oshi
Male 😎",1,0,Nagoya-shi Naka,0.0,
557,"Kita- (゜ ∀ ゜) ━!
Finally (´ω`)
As for 6, I was crazy about it lol
I was wondering if I could find a retro game, but if it comes out, I will buy this (´ω`) https://t.co/8Wusq23bgl",0,0,Fukuoka City Chuo Ward,0.126,https://t.co/8Wusq23bgl
558,"The heel of my left foot hurts a little forever. Is this a turnip disease? 🥴
#I got sick after remembering something downshift https://t.co/FXQU3oWoFw",1,0,Yokosuka-shi,-0.7506,https://t.co/FXQU3oWoFw
559,"Updated Makoseki Blog! ️
#Tomb #Buddhist altar #Mortuary tablet #Incense stick #Miscellaneous goods #Dagashiya #School supplies #Obon #Chirimen work #Bon decoration #Rave sales #Higashi Matsudo #Community-based #Makoto stone #Stone dealer

There are various periods of Obon, so it's cute and easy ★ https://t.co/8IACL0ct3U",0,0,Matsudo-shi,0.7558,https://t.co/8IACL0ct3U
560,"@LKENPAO 144,000 yen!",0,0,Kawagoe-shi,0.0,
561,"I'm at Ramen Mano Nest in Matsudo City, Chiba Prefecture https://t.co/HvpJk8Y0he https://t.co/nOjzkxdb4O",2,0,Matsudo-shi,0.0,https://t.co/HvpJk8Y0he
562,RJBE 281300Z 26005KT 230V290 9999 FEW010 BKN /// 25/23 Q1013,0,0,Kobe-shi Chuo,0.0,
563,Kanie arrived. https://t.co/k4BW2Va99C,0,0,近鉄蟹江駅 (Kintetsu-Kanie Sta.)(E08),0.0,https://t.co/k4BW2Va99C
564,@ 7XhdSvxw9R1La1Z I want to have a drink with that kimchi 🤣,0,0,Hachioji-shi,0.0772,
565,I'm glad that there are people who haven't forgotten that it's Masaya Oki's death anniversary ... https://t.co/jq4J9IH5bu,1,0,Ushiku-shi,-0.0603,https://t.co/jq4J9IH5bu
566,"It's hot and there is no wind when you open the window, and you can hear the summer orchestra.

Not sleeping…",0,0,Morioka-shi,-0.296,
567,"@tatojiroo Good evening ✨

Thank you 🥰
The change has finally begun, so I won't be dented if it's a little 😂✌️ I'll do my best to continue 😍
And today I enjoyed touring with all my strength 💖",1,0,Kisarazu-shi,0.9442,
568,@nikkan_mashiba Director Nakajima also has a headache.,0,0,Hiroshima-shi Asaminami,0.0,
569,"Event details will be announced at a later date.
For sale only for those who are followed
Before the release on the day of the event
I will do it temporarily.",2,0,Tokyo-to,0.0,
570,@ Ryo2morison The last strange jump is embarrassing 🤣🤣,0,0,Konan-shi,-0.5267,
571,@ kinotanhn11s I haven't been to the restoration for a while 🤔,0,0,Minamiuonuma-shi,0.0,
572,@ JunKumagaiKuma 1.00 this or 0.85 green 😎 https://t.co/bFFqK9pF7b,0,0,Nerima-ku,0.0,https://t.co/bFFqK9pF7b
573,Now get the potato matsuba! !! !! !! !! (Do you sell it near Hamamatsu station ...?),1,0,Setagaya-ku,0.0,
574,"Certainly ... I want to know what's going on around here

Why didn't you say last year? https://t.co/2Zq31EuHBe",1,0,Matsudo-shi,0.4019,https://t.co/2Zq31EuHBe
575,"By the way, today
Amazing Jirachi
I bought it for 1200 yen
What do you use it for? ??",0,0,Fukuoka-shi Sawara-ku,0.6531,
576,"#nowplaying
https://t.co/KBpdsxnzf1",0,0,Koto-ku,0.0,https://t.co/KBpdsxnzf1
577,"After getting hungry at Honmoku Boogie Cafe, take 134 via Enoshima to Misaki fishing port
Night run is a pleasant season https://t.co/qj6KsDBYvp",4,0,Miura-shi,0.5106,https://t.co/qj6KsDBYvp
578,@Santa_Clqus I can't thank you Aniki,0,0,Ota-ku,-0.2755,
579,"It's a pity that it ended with an award for excellence 😅 Well, I can create it in a busy training (outside) life, and let's think that it is good as much as I won the award ✨ https://t.co/KYMfsg7bkJ",0,0,Fukuoka-shi Higashi-ku,0.9623,https://t.co/KYMfsg7bkJ
580,"@ doctortt1 The expression is free, but the artist is responsible for the subsequent arrangements. ..",1,0,Chūgoku,0.6249,
581,@ tikeko2 Like 👍,1,0,Toyohashi-shi,0.3612,
582,@ yoakenonakamat1 Thank you ~ 🖐️😊 Pekori,0,0,Aichi-ken,0.3612,
583,RJAA 281330Z VRB02KT 9999 FEW030 BKN // BROTHER/22 Q1010 NOSIG RMK 1CU030 A2984,0,0,Shibayama-machi,0.0,
584,"@ kinopiko333 That's right ~ (゜ ∀ ゜)
I have a sticky body 💦 It may be a bad type ... 💦",0,0,Kawasaki-shi Tama,-0.5423,
585,"Postscript: They are ""victims"" including professionals living in the disaster area.
I said ""new manpower"" in the broadcast without considering that at all, but without considering the declining birthrate and aging population and the shortage of human resources (for welfare and long-term care workers), I laughed bitterly with ""Yare! is. (It is realistic if you bring it up even when talking about regional cooperation agreements, etc.)",0,0,Hamada-shi,0.4926,
586,"Includes ""Mega Drive Mini 2""! ""Silpheed"" protagonist plastic model, released at the end of June (Impress Watch)
#Yahoo News
https://t.co/Kq6jpIuOqg
I want an alloy instead of a plastic model",0,0,Shibuya-ku,0.1511,https://t.co/Kq6jpIuOqg
587,"From @ayasakezuki 〆 Ramen 🍜
〆Sandwich ✨ Maybe 💡
Go 😍",1,0,Hakodate-shi,0.0,
588,Good night everyone (˘ω˘) zzz,0,0,Hamamatsu-shi Higashi-ku,0.1779,
589,"@capsuleinotsuka Oh, it was me ⌚︎
I spend more than half of my life together 🙇‍♂️",1,0,Shizuoka-shi Suruga-ku,0.0,
590,"Some people post the entrance of the store without entering the store. gross
All the customers, casts and shops will be drawn 🔥

ubrer You should apologize to everyone who is serious, goodbye
#ubrer",0,0,Shinjuku-ku,-0.4588,
591,RJTT 281330Z 19013KT 9999 FEW030 SCT/// 26/23 Q1010 NOSIG RMK 1CU030 A2982,0,0,Ota-ku,0.0,
592,"Summer starts! Blues Festival!
The Drop
2022/06/29 (Wed) @ Motosumiyoshi
# Powers2
#Daisuke Takahashi (Vo, Gt)
#Kobayashi Bobsan Naoichi (Gt) #EMILAND
#mountainmokakilimanjaro
#Ryozo Obayashi (Ba) #SANABAGUN.
#Yoshinao Shirane (Dr)
featuring guitarist
#Ryoji Saito (G.Vo)
#Naoki Wada (G.Vo) #natsuki
#Blues #Motosumiyoshi # Powers2 https://t.co/ZBV4SfFnlZ",0,0,Yokohama City Kohoku Ward,0.3987,https://t.co/ZBV4SfFnlZ
593,that? Was it paid content? https://t.co/aHhD4vy3R5,0,0,Kobe-shi Chuo,0.0,https://t.co/aHhD4vy3R5
594,"@ryusuke_jazz Thank you for your retweet ✨
The sound was posted on HP 🥁
It seems to be about 600,000 yen excluding tax 💸
https://t.co/Cm2ZQAysK9",0,0,Abashiri-shi,0.3612,https://t.co/Cm2ZQAysK9
595,@BOLT_CUB @ rappa2438 Directly from Chiba 🍈 Half-eating is delicious 😋,2,0,Mizunami-shi,0.5719,
596,"@ 80dragon08 Until this time ... amazing 😳
Thank you for your hard work 😊
Please be careful when you go home (´ ▽ `) ﾉ",3,0,Osaka-shi Kita-ku,0.8316,
597,"@ May8Ki @SS_lkeu Mr. Yoshimura!
Long time no see.
I ran without any luck 🤣",0,0,Tachikawa-shi,-0.6088,
598,"Kitauk 🏠️
setting? ??
🐙✌️ So anything is fine w",0,0,Suginami-ku,0.3826,
599,"Germany, 101-year-old former Nazi guard sentenced to 5 years in prison Help killing inmates #ldnews https://t.co/GpY2sdJCQy",0,0,Joyo-shi,-0.7269,https://t.co/GpY2sdJCQy
600,"I'm at Kenritsudaigaku Station in Yokosuka City, Kanagawa Prefecture https://t.co/g8oYzVLK4y",0,0,Yokosuka-shi,0.0,https://t.co/g8oYzVLK4y
601,"Recently, I feel like I'm just sick of the time between 22:00 and 23:00. I wonder if this keeps some balance.

I'm off tomorrow, but I have no plans and I'm free.

But is it okay to have a day when I don't do anything?",2,1,Misato-shi,0.5574,
602,RJOO 281300Z AUTO 25005KT 200V280 9999 NCD 27/22 Q1012 RMK A2991,0,0,Itami-shi,0.0,
603,"@jigenmomo Kumamoto has been able to buy frozen dumplings with eel and bottle cake since last year. I wonder if I can buy various things from the vending machine with Korona-ka. In a sense, I can buy it whenever I want, but there is no connection with people. I feel lonely",1,0,Kumamoto-shi,-0.7227,
604,"Beat Takeshi confesses criticism and coping method when turning into a movie director ""I have to win overwhelmingly and crush ..."" https://t.co/vVl5kzWipp @sirabee_news

Strong style is important.
If it is crushed by that, it will be until then",0,0,Koriyama-shi,0.2732,https://t.co/vVl5kzWipp
605,"In the Daitoyo!
It's my first time staying here 😁 https://t.co/U1BsLrOdcH",1,0,サウナ大東洋,0.0,https://t.co/U1BsLrOdcH
606,@ aichikami0822 About 😇,0,0,Sabae-shi,0.0,
607,"@twit_hideny I think it's also a factor that we can't make that much, as is the case with labor shortages.",0,0,Yokohama-shi Tsurumi,-0.1531,
608,"Today, club practice session (night game practice session)
Night game practice session starting this month
It will be held for the prefectural convention
Just a few people are down due to the heat
The prefectural tournament is a match against the opponent and the heat
I would like to take measures and defeat both
Practical practice today
Efforts to utilize the foundation are necessary
#Manyo ST #Soft Tennis https://t.co/VLu5P7XcBc",0,0,Echizen-shi,-0.128,https://t.co/VLu5P7XcBc
609,"@ miyorin0208 I wonder if my physical condition is not so good ☁️ I will give you telepathy 🌈 so that I can recover quickly 🔔🍒 It's a private matter, but the other day I received a new router 💙 💎 but the SIM card does not work 💧 so I can not connect yet ☂️ Noyara 💦🍏",0,0,Nakai-machi,-0.2416,
610,"After that, I came across their sound at the Transonic competition launched by Mr. Nagata.
There is something dangerous about it. That is Tanz.",0,0,Sakawa-cho,-0.3818,
611,"@ applecoo919 Thank you ✨
oh!
I would be happy if you could say that!",0,0,Yamagata-shi,0.7772,
612,"Illness leading to the death penalty, read.
Hmm. .. ..",0,0,Saitama City Minami Ward,-0.8625,
613,@aminograffitti It's shattered,0,0,Adachi-ku,-0.4767,
614,@ 0283miyabi Thank you 😃 It's raining a lot. I will slowly return to Sapporo.,1,0,Fukagawa-shi,0.3612,
615,@junkichimaru It is a very artistic work because it captures the characteristics very well.,0,0,Tendo-shi,0.3384,
616,"But I remember that there was a guy in Joe tomorrow 😅
I broke the order to lose weight, and I found that I ate udon in the middle of the night, and Joe ate a body blow and spit it out 🤮",0,0,Nerima-ku,-0.6705,
617,@BTS__KTHV I feel like Taehyung is going to fly into the sky with his hands open.💫,0,0,Koganei-shi,0.3612,
618,"thank you very much
#Otsuka Rin Collection https://t.co/sb81CZD7o9",5,0,Toshima-ku,0.3612,https://t.co/sb81CZD7o9
619,"I'm at JR Kanayama Station in Nagoya City, Aichi Prefecture https://t.co/MZWwQWZZYc",0,0,Nagoya-shi Nakagawa,0.0,https://t.co/MZWwQWZZYc
620,"Every Tuesday, all Nancy bands practice.

Now, the theater is being used by VIOLENCE / ENA-GARDEN,

KIRA is selecting images of 06/25 Fleramo / Orion National Tour Live in Minatoza taken by Nancy's cameraman. https://t.co/uHVYe69AhM",0,0,酒田港座,-0.7034,https://t.co/uHVYe69AhM
621,"@kozuemiyauchi @ yt89_titan I'm so happy 😭✨
Thank you ✨",0,0,つきじ治作,0.8179,
622,@ kokororo17nora Thank you Kokoro-chan 💓💞 I love cute and gentle Kokoro-chan 💓💞,0,0,Sapporo City Higashi Ward,0.9118,
623,"Even so, it's hot ... Rest your body slowly, right?
I can't control my body temperature on this tropical night, so how can I rest my body ...",0,0,Tadaoka-cho,0.0,
624,"It is valuable as a public relations to have a sparksperson who can tell the story of the company and the service after considering what kind of coverage and article the reporter has done so far, and what field he is good at. In that sense, media training is an indispensable opportunity for any business person.",1,0,Shibuya-ku,0.8316,
625,Kenta is withdrawing from Nakahara Ward 🍗 Certainly not so much but lonely when it disappears https://t.co/qFy9dhFRHN,0,0,Kashiwa-shi,-0.7223,https://t.co/qFy9dhFRHN
626,"@ shion_0529_hori @YouTube Good evening, Shion-chan. This is also desperate for 3 points. I haven't won again since this match.",0,0,Amagasaki-shi,-0.3395,
627,@suyama_hatsumi Can't you listen to Tokai Radio's political broadcast on radiko? ❓😰,0,0,Hamura-shi,0.0,
628,"Two of my friends have decided to co-star! Each of them is a famous jazz player, but I'm very happy to hear that they haven't met yet https://t.co/WF6Nk0hpR9",2,0,Hatogaya City,0.833,https://t.co/WF6Nk0hpR9
629,#Nicolas #Nicoras #Fig Tart #No Flower Fruit #Tart #Tea #tea Location: Nicolas https://t.co/CSEQC9M9RO,0,0,Setagaya-ku,0.0,https://t.co/CSEQC9M9RO
630,I want to be an octopus if I'm born https://t.co/OvsQmYYL8y,1,0,立ち飲み処 桂,0.0772,https://t.co/OvsQmYYL8y
631,"I tried blowing it with a whistle.
What is this song?

Enjoy the videos posted by raikajones! #TikTok https://t.co/nflNjF1BLS",0,0,Takaoka-shi,0.5411,https://t.co/nflNjF1BLS
632,"Actually the first Nokata Hope

#Majin Ramen Shot #Majin Ramen Shot2016 #Ramen Photo #Ramen Location: Nokata Hope https://t.co/BpnR2xbJxW",0,0,Musashino-shi,0.7003,https://t.co/BpnR2xbJxW
633,@3aDq4iQN49m8ap9 (^O^)👍,0,0,Toyohashi-shi,0.0,
634,Lemon-do is a horse salt lemon group,0,0,Nagoya City Minami Ward,0.0,
635,@ yuri39926013 Toss,0,0,Nishi-ku,0.0,
636,"@ qJDzdcQofY1w4G4 Lawson Ichinomiya Okucho store
When I saw it now, the word of mouth was written insanely w",0,0,Aichi-ken,0.0,
637,"@hikinikugeinin M (Mach) -1
= 1,224km / h",0,0,Osaka-shi Chuo,0.0,
638,"I haven't trained my muscles since my ribs broke, so I'm pretty sloppy ←
I'm eating something that is reasonably high in calories. ..

For some reason, the amount of body fat decreases and the amount of skeletal muscle recovers ♪♪

Does muscle training mean that it is skipped to some extent? ??",0,0,Nankoku-shi,0.3001,
639,"I'm at Yokota Air Base Gate 5 in Fussa, Tokyo https://t.co/Xzpg07g73F",0,0,Fussa-shi,0.0,https://t.co/Xzpg07g73F
640,Goe-chan enthusiastic 🔥☺️🪁,3,0,Adachi-ku,0.4939,
641,"Gold EA Lyra a Profit.
0.03
+14988 yen.

It's a stone's throw.",0,0,Kawaguchi-shi,0.4404,
642,"@ matatabi2022 Tomorrow morning Asuka II ^ o ^

Tomorrow is a holiday because I have something to do
If you wake up, you will be picked up ✨",1,0,Yokohama-shi Naka,0.4019,
643,RJFF 281330Z 17013KT 140V200 9999 FEW035 BKN/// 29/22 Q1011 NOSIG,0,0,Fukuoka-shi Hakata,0.0,
644,Good night 😴 https://t.co/feCvD2Uf1S,1,0,Susono-shi,0.4404,https://t.co/feCvD2Uf1S
645,"@ s8dky Hiroshi Kiyotake's humanity is amazing 👏!

#Hiroshi Kiyotake",1,0,Osaka-shi Abeno-ku,0.6239,
646,"@ harumaki1192 @ morigemax1 It's interesting.
It's really interesting.",0,0,Tainai-shi,0.6597,
647,"@MiriruGourmet By the way, Fubukin who became a monster appeared in HoloCure! (Laughs) A monster that emits a beam from its mouth! (smile)",1,0,Ichinomiya-shi,0.0,
648,"However, when I touch a work that shakes my existence, I can no longer say ""like"" or ""good"". However, there are many cases in which such impacts are put into the ""like"" frame while being repeatedly touched by the replica.",0,0,Tsu-shi,-0.296,
649,RJGG 281330Z 10009KT 9999 FEW030 SCT/// 27/24 Q1011 NOSIG,0,0,Tokoname-shi,0.0,
650,@ryuugapapa I have a ring 🥰 lol,0,0,Nagoya-shi Tempaku,0.4215,
651,"I'm really scared that tomorrow will come, so I'm going to end my 38 years of life right now! ️ #Spicy #Suicidal ideation #I want to die
I don't mind if I die alone ❓️
#Nagasaki Prefecture #Unzen City 🐈️ #Nagasaki Cat
🎣 #Nagasaki fishing #lonely #mental disorder
✉️ #DM https://t.co/ZloCE6DRve",0,0,Unzen-shi,-0.9401,https://t.co/ZloCE6DRve
652,"Week ◯ I have seen Bunshun. Haruko Saeki of Sunny Peace is bullying her child
#Aipura https://t.co/v1mAl7x59K",0,0,Ota-ku,0.34,https://t.co/v1mAl7x59K
653,"Morning bath and men's and women's bathtubs have changed.
Iizaka Onsen is hot, so why don't you stay long? https://t.co/BKQKakH5Ix",1,0,旅館 湯乃家,0.0,https://t.co/BKQKakH5Ix
654,@tooriame_rc The pepper potato salad was also delicious,0,0,Ichikawa-shi,0.5719,
655,"My second favorite god, Shiva 😳✨
Initier who can draw so beautifully is too nice 😍

#I wish I could do it like this
Delivered to #TOLANDVLOG members https://t.co/3cJZwealug",1,0,Gifu-shi,0.9505,https://t.co/3cJZwealug
656,"Similarly, I am spinning my own revolution every day!
 # Midorino double slit",1,0,Tsubame-shi,0.0,
657,Recognize. https://t.co/9kiDYq8SKx,0,0,Shinjuku-ku,0.0,https://t.co/9kiDYq8SKx
658,I laughed a little 🤣🤣 https://t.co/h8AWHvSrAJ,1,0,Matsue-shi,0.4588,https://t.co/h8AWHvSrAJ
659,"Morning market after a long absence
I held the camera for the first time in a long time ...
I made a lot of mistakes in the settings, and I could only get rid of the blur. Nakata https://t.co/YQP8x6b2Ra",0,0,館鼻漁港日曜朝市﻿,-0.3612,https://t.co/YQP8x6b2Ra
660,@ takarabako20201 Cat! !! !!,0,0,Katagami-shi,0.0,
661,Is it okay to be so satisfied from weekdays ...,0,0,Saitama-shi Urawa-ku,0.6722,
662,Good night 🌟 https://t.co/OVgITyjrYZ,4,0,Takamatsu-shi,0.4404,https://t.co/OVgITyjrYZ
663,"@mimimio___f It will evaporate on Saturday! (No Д`,)",0,0,Miyawaka-shi,0.0,
664,"@ kei_cub13 That's right! ??
Maybe we can meet again somewhere 😳",0,0,Ishigaki-shi,0.0,
665,"An old stock of the Niigata street performance world, a heavyweight has finally risen! ?? https://t.co/vNlyiGpHtL",2,0,Nishi-ku,0.0,https://t.co/vNlyiGpHtL
666,forjikarun,0,0,Saitama City Chuo Ward,0.0,
667,https://t.co/N7robjbeYI,2,0,Matsuyama-shi,0.0,https://t.co/N7robjbeYI
668,@livestockear Thank you ♪ https://t.co/9BobGiGqIx,0,0,Nishinomiya-shi,0.3612,https://t.co/9BobGiGqIx
669,@ LOVE9_nadeko cute,0,0,Sanuki-shi,0.4588,
670,#Ramen blog #Ramen #I want to connect with ramen lovers,0,0,Suita-shi,0.5719,
671,I posted a photo to Snack Yumeji https://t.co/yNfiowmgAK,0,0,Toyonaka-shi,0.0,https://t.co/yNfiowmgAK
672,"Titanium maintenance confirmed next year with 15 nights record of Marriott Amex Premium benefits

By the way, the details of the annual membership fee are displayed on 5/20, and the account debit is 6/10.

Accommodation record and free night award (50,000pt) will be granted today 6/28

It was a privilege grant in about one month

What kind of form will this year's limited dining coupon 10,000 yen benefit come in? https://t.co/1ODnmyznXy",1,0,Koto-ku,0.9477,https://t.co/1ODnmyznXy
673,"It's open on Tuesdays ...
We look forward to your visit while cleaning up 🤘🏻",1,1,ice shisha lounge,0.0,
674,"@arimototaro Thank you!

I will do my best to complete the tour and complete the tour.",0,0,Nerima-ku,0.7901,
675,@ WJEo7PS6Fms1nKI I also have an article,1,0,Takayama-shi,0.0,
676,"I don't think it's okay for me, who was in an environment where I grew up without being dealt with by my parents.",0,0,Fukuoka City Jonan Ward,-0.1695,
677,[2022 House of Councilors election] There are 14 early voting stations nationwide in the station premises. I searched for a voting station in the Kinki area before the deadline: From along the Hanwa line https://t.co/5fCp26NFtF,0,0,Itabashi-ku,0.0,https://t.co/5fCp26NFtF
678,"@ QgkbbuDUQjl8vuU This weekend is special
Maybe it seems that about 500 Jimnys will gather ...",0,0,Inuyama-shi,0.4019,
679,"I thought I was deceived
Put Coix seeds on her hair.
It's smooth https://t.co/kmV6QgI4U4",1,0,Itoigawa-shi,-0.4404,https://t.co/kmV6QgI4U4
680,"@ichigojinji Previous account ❓ Which ❓

This is also ⁉️😍",0,0,Shinagawa-ku,0.0,
681,Yachan's best #domestic pop https://t.co/pcGImd1ZP2,2,1,Utsunomiya-shi,0.6369,https://t.co/pcGImd1ZP2
682,"@ crazycat1101 That's right! After taking a bath on a hot and humid day, Marumomo is you! I understand ~ 👍🏻
Let's eat together! (* ^^ *)",1,0,Kitami-shi,0.5538,
683,"Professional baseball pitchers
""If you have one weapon, you can join the army,
If you have two, you can win in one army,
If you have three, you can win forever with one army. ""
That's what Masao Kida said on a TV show someday.",1,0,Sapporo City Chuo Ward,0.8225,
684,It's a stone's throw in the opening battle of Austin's return,0,0,Kawasaki City Saiwai Ward,-0.3818,
685,"@ Krotenschwanz85 I thought about hitting 8s a little.
It seemed that the situation of Tsutsuko was bad with 2 choices of 9p hit or 8s hit, so I bet on the growth of the cord without stretching it to Tsutsuko.
After that, I pulled 6s in the next order, cut 8s, and finally waited for 147s 😆.",0,0,Sapporo-shi Shiroishi,-0.4588,
686,"Meat ŧ‹ ""(๑´ ㅂ `๑) ŧ‹ ""today
It was a treat ✨ https://t.co/W3da7uVPci",1,0,龍園,0.4019,https://t.co/W3da7uVPci
687,"From Onomichi to Mukaishima, Innoshima and Setoda! It was

#Onomichi #Mukaishima #Innoshima #Setoda #Ikuo Hirayama #Japan Restoration Society #Hisashi Morikawa #Ishin #Hiroshima #House election #Council election #Children #Children #Children #Child-rearing #Children's future #Children's future https: // t.co/LpHRBzQusx",2,0,Higashihiroshima-shi,0.0,
688,@namakeieimono Thank you lol,0,0,Katagami-shi,0.6486,
689,@teratabearuki (; ﾟ Д ﾟ) ⁉️ https://t.co/Uv6TVpsfZa,1,0,日の本湯,0.2732,https://t.co/Uv6TVpsfZa
690,Meat course https://t.co/BelxkncCdE,0,0,翔山亭 神楽坂本館,0.0,https://t.co/BelxkncCdE
691,"Today's presentation was a good reaction.
Let's do our best tomorrow without being distracted by that feeling",1,0,Taito-ku,0.8637,
692,"Chalk art order work ✨
I took each picture of Doggy and Usa and drew them with the image of being close to each other on the lawn 🐶🐰💕
#Pet caricature #Pet dog #Rabbit #Chalk art https://t.co/Rq1KBZWtRp",0,0,Hanawa-machi,0.0,https://t.co/Rq1KBZWtRp
693,"Google AppSheet-Introduction Course | Udemy
https://t.co/Uf6iQn5KT4

 #RPALT",0,0,Matsumoto-shi,0.0,https://t.co/Uf6iQn5KT4
694,"@papasan_yusuke @kamizato_ceo I wore shoes because I was walking 👟 I usually only wear flip-flops 🏝

Actually, I had my bristles removed and my legs became slippery.
www",0,0,Nago-shi,0.0,
695,"Those who do not work should not drink ...
How much do you sacrifice your private life ... 🙄
I wish I were a young man!
Aunt, I can't recover my strength just by sleeping for a day 🥺
I'm mentally ill when I get a part-time job twice a month on Sunday 🦠 lol",1,0,Kushiro-shi,0.0936,
696,"@lovelovetauki Thank you for your hard work 🫡
Somehow Mikawa seems to be able to just go at midnight 😅
So what number ... 🤔
Hisa is also safe 🎶",1,0,Echizen-shi,0.6786,
697,"@Twelvejyuuni That's right 💦

If I make a slender body such as NIKE, my legs will be torn off unless it is US12, 31 cm, so this is a further option www

I will go to the store once ~",1,0,Meguro-ku,-0.25,
698,"Kuroneko didn't come

The first time I didn't come on the scheduled delivery date

Is it a delay?

Shoe Macker Spring I wanted to try it tomorrow ...",0,0,Shiroi-shi,-0.3182,
699,125-4-1!,0,0,Matsudo-shi,0.0,
700,"About a month ago, I couldn't walk 300 ㍍ at a stretch to 🅿️ due to a pain in my leg after work ...

When I consulted with Dr. at the time of the medical examination today, ""It looks like neuralgia-maybe my spinal canal stenosis is getting worse 👨‍⚕️""

I was the one who instinctively listened to the explanation ✋😆",0,0,Tendo-shi,-0.5994,
701,"@ iku23_dangan I'm doing it all the time, so I'm sure there will be a good timing soon 😊 Ah ... I'm so happy today!
Iku-chan ❤️",0,0,Kanazawa-shi,0.8888,
702,"I love ""Mai⤴︎"" from Taijun Kaji's ""Boku na-ra-Such Mai ⤴︎ ni-chi-"" with scones and clear treble that I don't have to worry about 🥰
I want to listen to this every day, so I hope to make it a sound source ☺️💿
As expected, there are only three Notre Dame bells ... 😅 lol",2,0,Ota-ku,0.9437,
703,"Hey crypto boys and girls!!
This is the activation code for the newest trend in crypto “#STPEN”
Get healthier and wealthier in your hands at the same time right now!
👟 14496302
#stepnactivationcode #stepncord #stepngirl #m2e #stepn女子 #stepnコード #Walken #drivez #Sleepagotchi https://t.co/67fOpx8zDn",0,0,日比谷線 六本木駅 (H04),0.6219,https://t.co/67fOpx8zDn
704,"I don't think you can watch Borgman on TV in the Reiwa era.
#TOKYOMX
# Borgman",1,0,Chofu-shi,0.0,
705,@kaisyainnobu It would be nice to see the entry list 💪 Thank you! I'm relieved because the members of the prestigious team in Tohoku are always with me with cheese 🙂,1,0,Fukushima-shi,0.8016,
