,text,likes,retweets,city,sentiment_analysis,url
2160,@Liz_Clarisa How great 💪🏻💪🏻🙌🏻🙌🏻🙌🏻🙌🏻💕,0,0,Itapua,0.6249,
2161,"@celita_gauto Some of Celita's meals, not all",0,1,Alto Parana,0.0,
2162,I already got the existential slump and I want to disappear,3,0,Asuncion,-0.1531,
2163,Nice Monday until the teacher started class 🥲,0,0,Asuncion,0.4215,
2164,@luis_codas @marlepy @christianmelg20 @jorgequerey Sometime I should clarify,2,0,Asuncion,0.0,
2165,@HugoPortilloPY @SantiPenap @Horacio_Cartes Is he still on the radio? It sparked.,1,0,Central,0.0,
2166,@Libertadores @CCP1912official 😍,0,0,Central,0.0,
2167,Some day someone will say this for me 🥺 https://t.co/HYpWhJdA5p,0,0,Misiones,0.0,https://t.co/HYpWhJdA5p
2168,Vyava tsapi @ Gvelazyauez_14 https: //t.tso/iotsketyzit,9,3,Asuncion,0.0,
2169,@adncerrista My God Ricardo what's wrong with you hahahahahahaha,0,0,Central,-0.25,
2170,391 https://t.co/GyTNXMPJnp,1,0,Asuncion,0.0,https://t.co/GyTNXMPJnp
2171,@celsonunez I kill him,1,0,Central,-0.6908,
2172,"@beta_scarone Don't stress, at human speed always",0,0,Central,0.3252,
2173,"There are people who, no matter how many Christians they are, do not care to criticize other people and believe they have the right to just say things... and at the end of everything they say in the name of Jesus",1,0,Encarnacion,-0.3703,
2174,"@st_soler @vanev87 Great scoundrel, this despair martinez☠",1,0,Central,0.4215,
2175,"This is what Diego Domínguez and Edgardo Galindo's VW POLO GTI R5 looks like for the TCR 2022
@Shell https://t.co/MDHeMMpxBA",42,7,Asuncion,0.3612,https://t.co/MDHeMMpxBA
2176,"#ESPNEquipoF What a turkey turned out to be Manusovich, he drags himself to agree with Pollo Vignolo, about the favorable comments to mouth! What lining!",0,0,Alto Parana,0.6688,
2177,@juanjoccp1912 Train belly? Mc in the morning and BK or mustard at night.,0,0,Central,0.0,
2178,@paraguayralph Are you going to the field?,0,0,Central,0.0,
2179,Replying to @PaolaSa027,1,0,Asuncion,0.0,
2180,@VelazquezGVS Be fooled by the money user.. the saying goes.,0,0,Central,-0.3818,
2181,"Well a lot of shit already, this Wednesday no matter what it costs I CLOSE MY LIFE !!!!!! And I hope they make me swallow all my words",2,0,Asuncion,-0.4344,
2182,"Today was one of the worst Mondays I've had in a long time, but hey, tomorrow is another day and I know it's going to get better.",5,0,Asuncion,0.3182,
2183,"What the heck, they put me in my daughter's snack group and great, if I was stressed about the grade groups, this one won by far!",1,0,Central,0.7712,
2184,"A light of hope in Paraguay. I am more and more enthusiastic about the changes we are going to make because only someone who knows about the efforts of parents, only someone who knows the suffering of a mother and a father is capable of doing it for their children and our children's children (grandchildren) https://t.co/HZLE2lgB1A",11,3,Asuncion,0.7316,https://t.co/HZLE2lgB1A
2185,"AAAAAAH
#IntheSEOM #BTS #IntheSEOM https://t.co/IDOPd28WFa",0,0,Alto Parana,0.0,https://t.co/IDOPd28WFa
2186,AYUDAAA https://t.co/siN9Ix8xiE,0,0,Central,0.0,https://t.co/siN9Ix8xiE
2187,@TatianaLujanVa4 What did you know?,0,0,Alto Parana,0.0,
2188,@UrutauRefugio That love and care he receives will heal him 100%. Will he be able to return to his habitat?,0,0,Asuncion,0.8126,
2189,@PlatziMarketing Coincidentally I'm on it 😂💪🏻,0,0,Itapua,0.0,
2190,What an absurd thing to be godmother / godfather of baptism.,2,0,Central,0.0,
2191,"𝑼𝒏 𝒆𝒎𝒑𝒂𝒕𝒆 𝒗𝒂𝒍𝒊𝒐𝒔𝒐
#IntermediaAPF 2022🟠🟢
🗓 Date 14

🕒 End of the match ⏳
 
Independent CG 2
🆚
Fernando de la Mora 2
 
Goals ⚽' Ariel Roa; Gustavo Velazquez.

𝑽𝑨𝑴𝑶𝑺 𝑹𝑶𝑱𝑶!🚩
#RojoDePalomar #GarraYHumildad https://t.co/Jvg2Aq0mRB",9,5,Asuncion,0.0,https://t.co/Jvg2Aq0mRB
2192,"@sirarturette Beautiful little thing of mine, I love him the same with his colors 🥰",1,0,Alto Parana,0.8442,
2193,@lacwagner @djaguile_ @SenatorsAnna martini❤,1,0,Asuncion,0.0,
2194,@out_futbolpy He's humble poor guy.,0,0,Central,-0.4767,
2195,Twitter tembo give me my fuck cfs,0,0,Central,-0.5423,
2196,"#TrainingGFC | #Sub16 #Sub17

📋 Summoned by Prof. Arturo Ortiz!

📆 Regularization | date 20

#GuaireñaFC #LaFeIntacta https://t.co/R5K4DT8kcI",0,0,Villarrica,0.0,https://t.co/R5K4DT8kcI
2197,Monday of not getting out of bed at all,0,0,Concepcion,0.0,
2198,"@LettersMicros HAHAHA yes, it is a need more than a request",0,0,Asuncion,0.7925,
2199,@ABCDigital Total laundry !! These lunatics will be made.,0,0,Central,-0.4912,
2200,HANDSOME! https://t.co/dfraCnKBcH,0,0,Asuncion,0.6399,https://t.co/dfraCnKBcH
2201,I want my current self to warn my 2017 self... not to accept the nonsense that they asked him for in March 2018.,0,0,Central,-0.6103,
2202,@LaSamesa 🤣🤣🤣,0,0,Asuncion,0.0,
2203,"@Antobapy @GermnOrtigoza @nisseiparaguay It happens that they kept the prices of the pandemic, at that time these items were the ones that everyone wanted ... even the face masks came out three times as much as today",1,0,Asuncion,0.0,
2204,"The pre-candidate for the Presidency maintained that this year's party elections will mark the beginning of a new dawn for the country. “Next December 18th the new dawn begins, a new hope begins that cannot end. https://t.co/GDNxKvKMPP",9,1,Asuncion,0.6808,https://t.co/GDNxKvKMPP
2205,@hfmc_hfmc @solsantacruzc @CheliitoV Vamos 🎉,0,0,Asuncion,0.0,
2206,@RubenRCerro @samyfabiopy 856,0,0,Asuncion,0.0,
2207,@aestigarribia That's right..kspe.,0,0,Central,0.0,
2208,"@PabloperonoS What we are in an educated society, the State is there to serve, just in case we need it",0,0,Central,0.0,
2209,@RubenRCerro @ivan_cristaldo 856,0,0,Asuncion,0.0,
2210,The potholes 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,0,0,Villarrica,0.0,
2211,I was like this 🤣 https://t.co/i8PUYeZQ3c,0,0,Central,0.3612,https://t.co/i8PUYeZQ3c
2212,@EveMarti79 Not as much as the one that ponders,1,0,Asuncion,0.0,
2213,@RubenRCerro @ivan_cristaldo,0,0,Asuncion,0.0,
2214,@AnthonyPaez595 Flying dish..pio or if not UFO. Nooo the fobal center danced back to central,1,0,Central,0.0,
2215,"Date 21
Sp Ameliano vs Guaireña FC
Income: 469",1,0,Asuncion,0.0,
2216,😍😍😍😍 https://t.co/1uPxdBnbTB,0,0,Asuncion,0.0,https://t.co/1uPxdBnbTB
2217,"The presidential pre-candidates of the Honor Colorado movement, Santiago Peña and Pedro Alliana, made a tour of several districts of the department of Canindeyú and in one of the activities that took place in the city of Curuguaty. https://t.co/d7j69GC1am",27,2,Asuncion,0.4939,https://t.co/d7j69GC1am
2218,"I ask the young people that when they are in front of the voting machine, take their time to read the names of the candidates, and not mark anything just because they want to leave the place, remember that they have to choose and not just vote, of you They depend in great % 👍",12,6,Central,0.6369,
2219,"@PabloperonoS And to debate you don't need offense, just intelligence",0,0,Central,0.5913,
2220,Let's go Yorugua take first place from the traitor that @RoqueSantaCruz https://t.co/NdE97EzorE,1,0,Presidente Hayes,0.0,https://t.co/NdE97EzorE
2221,"FALEVI meeting 💥

🙌🏼 Students, teachers and managers gather to have a pleasant moment in the company of everyone.

Finishing the 1st semester 📌

➡️ IMPACT YOUR GENERATION
➡️ MULTIPLY YOUR TALENT

#english language #somosUEP #uepcampusgutenberg #paradiostodoesposible https://t.co/v0IXsSNzPi",0,0,Central,0.7804,https://t.co/v0IXsSNzPi
2222,I need a spiritual cleansing I can't handle this yeta anymore,1,0,Cordillera,0.0,
2223,@MigueOR we can't get lost 😏 https://t.co/6ojAsWehE6,1,0,Central,0.2411,https://t.co/6ojAsWehE6
2224,@DoritosNahia Thank you Nahia! 😔,0,0,Hernandarias,0.4199,
2225,75%💪🏻 https://t.co/z571xM7sr0,0,0,Paraguay,0.0,https://t.co/z571xM7sr0
2226,@chiqui_avalos @CardozoCaty https://t.co/4NGPIpZfGp,3,1,Encarnacion,0.0,https://t.co/4NGPIpZfGp
2227,I miss summer 🔥😭✨ https://t.co/DZGWb7tINR,2,0,Asuncion,-0.1531,https://t.co/DZGWb7tINR
2228,@SteveSoler1 You already prescribed your reasoning,0,0,Asuncion,0.0,
2229,"@PabloperonoS Anarchy goes against everything established, we need an organization even inside your brain, in your computer and in your life. The State is not abstract or a monster, it is an organization, you do not know what the real State is",0,0,Central,0.0,
2230,@JazzminRosa https://t.co/PZuSMH7o1n,0,0,Encarnacion,0.0,https://t.co/PZuSMH7o1n
2231,@PUMAParaguay @luvaldez02,1,0,Asuncion,0.0,
2232,"When you change the tone to that I love you, you mess me up.",1,0,Asuncion,0.4019,
2233,"The water is not from rain, it is from broken pipes that are never fixed",0,0,Asuncion,-0.4767,
2234,@PUMAParaguay @TonyMen96640336,1,0,Asuncion,0.0,
2235,@madivr89 The Demi Moore! https://t.co/pVFrT7UHj0,1,0,Central,0.0,https://t.co/pVFrT7UHj0
2236,"@MaluliBordon La Costanera should be developed for apartment buildings, shopping malls, public parks, restaurants, as in all cities that have not turned their backs on the river!! @AsuncionMuni",7,0,Asuncion,0.1857,
2237,"@EssapSA essap is destroying the city, the way they leave after the laying of pipes is a @AsuncionMuni is there any master plan? Eye the photos are of cobbled and paved streets, they literally destroyed https://t.co/zP2pFPk2Fj",1,0,Asuncion,-0.7906,https://t.co/zP2pFPk2Fj
2238,I love that they tell me every time that I am beautiful ah,0,0,Asuncion,0.8442,
2239,@chiqui_avalos https://t.co/YfAHk50T1h,1,1,Encarnacion,0.0,https://t.co/YfAHk50T1h
2240,𝗟𝗮 𝗡𝗮𝗰𝗶𝗼́𝗻 / They criticize the opposition's silence in the face of Abdo and Velázquez's links with Hezbollah leaders https://t.co/gQxpWq5N8Q @teresaperaltanr 👏🏻👏🏻👏🏻,4,3,Asuncion,-0.3818,https://t.co/gQxpWq5N8Q
2241,"@UNO650AM They should urgently give you a scholarship to learn religion, specifically one of the ten commandments that says ""you shall not steal""!!!",0,0,Central,0.0,
2242,"People who feel disgusted by your dogs, cats or any animal you have in your house. I honestly shouldn't be welcome in your home. The end.",0,0,Central,-0.4367,
2243,TØP will be enough to heal me ❤️‍🩹,0,0,Asuncion,0.0,
2244,@sandra_quinonez 🫶🏽🫶🏽🫶🏽,0,0,Asuncion,0.0,
2245,This cute puppy accompanied me today during my tour🐕❤️ https://t.co/RdM6TWVJJl,1,0,Itapua,0.4588,https://t.co/RdM6TWVJJl
2246,"@rodymaidana Ahxra vamxs
 a prxbar la carne
🍖 😉‼ ️🤜🏻💥🤛🏼",5,0,Central,0.0,
2247,"@anticartes @chiqui_avalos I have several offers, none from the bad people of the ANR, I do have it from 2 good groups of the ANR and 3 from other Parties and movements... but I have restrictions due to my work.",1,0,Paraguari,0.5754,
2248,@npyoficial How are they not going to fall? The prices are unsustainable! Stop being hungry and desirous of big profits and history will change.,0,0,Hernandarias,0.5093,
2249,We are talking about kachafaz... https://t.co/HAch0tRSxC,7,1,Asuncion,0.0,https://t.co/HAch0tRSxC
2250,"@Mariano31975056 Too big, he made a mistake in his assessment Santi may not have the economic wealth of Cartes but he is an Economist and has held relevant positions and even then he ceases to have preponderance without Cartes crass error he is a person capable of working anywhere",1,0,Asuncion,0.7709,
2251,"🗣️GOOOOLLLLLLLLLLL
Goal by @GVelazquez_1
⚽
Independent CG
🆚
Fernando de la Mora

 LOVE YOU!🚩
#DoveRed #ClawAndHumility",8,5,Asuncion,0.7371,
2252,@alemart_7 so true,0,0,Asuncion,0.4754,
2253,@Piquio2 @lopezfelipe22 @MarcoAn37794235 @jomas613 @solenu @hildeyvonne @PayoPY Could it be that he already went out to the field? Or do you only think based on what Lugo says (?),1,0,Itapua,0.0,
2254,@GustavoAnbalMe1 The breed is called Arab horses..,0,0,Paraguari,0.0,
2255,@YesPlus_py @AdriAmarilla89 I'm interested in where it will take place...,0,0,Asuncion,0.4019,
2256,@jfkricheldorf @ bebygonza20 @CelinneCynthia @Ro_wachugi @ Ale096 Hechoo,1,0,Central,0.0,
2257,@ lauramoliina17 Who,0,0,Asuncion,0.0,
2258,"@SoyMotor He won 7 championships! Russell has another personality of few fleas. Hamilton with his secretary who looks like a hardware store, from his clothes he even takes out a spare wheel! Apparently every 4/5 years the tip brand changes. Today Red Bull / FERRARI! We'll see how the championship goes",1,0,Asuncion,0.9213,
2259,"@gauna_62 Without a doubt, but the one who spends it is exclusively the Executive and that is what matters, I think...",0,0,Paraguari,0.1791,
2260,@Hugobie @pizzahutpy @1330am 118 🤤,1,0,Asuncion,0.0,
2261,@OfficialBHAFC 🇵🇾👋,0,0,Central,0.0,
2262,"Just posted a photo in Pedro Juan Caballero, Paraguay https://t.co/EIdkkZru6h",0,0,Amambay,0.0,https://t.co/EIdkkZru6h
2263,How strong the message https://t.co/hNjakYgl1F,0,0,Central,0.5106,https://t.co/hNjakYgl1F
2264,https://t.co/rh3ZlPtaDv,5,0,Asuncion,0.0,https://t.co/rh3ZlPtaDv
2265,@NatuDalio Épicooo,1,0,Asuncion,0.0,
2266,"I saw a face-to-face anxiety management workshop, you know the anxiety that having to leave my house and interact with other people gives me 🥹",4,0,Central,-0.3818,
2267,The beginning of the end,0,0,Asuncion,0.0,
2268,"@Federic10352045 And he never spoke Spanish, very little. Happens",1,0,Central,0.0,
2269,Request to whtsapp 0982.492017 https://t.co/fsKHnDvkCK,0,1,Ruta Luque - San Lorenzo,0.0,https://t.co/fsKHnDvkCK
2270,Artigas is a jungle,1,0,Asuncion,0.0,
2271,I swear that if I find a puretw job I'll go back to the gym hahaha,0,1,Asuncion,0.5267,
2272,The perfect wallpaper. (I adapted) https://t.co/mwUPIbdd02 https://t.co/CVbsL1EJBy,1,0,Itapua,0.5719,https://t.co/mwUPIbdd02
2273,"The invitation to the event is open to all MSMEs in Concepción, but the procedures of those who previously register in:
🔗 https://t.co/G30LQo3Otc",3,2,Asuncion,0.0,https://t.co/G30LQo3Otc
2274,"Within the framework of our Concepción Local Supplier Development Program, we launched the Formalization Conference, an event that seeks to facilitate the management of legal, tax, labor, municipal and sectoral formalization procedures for MSMEs and entrepreneurs. https://t.co/9iIZUhY3PE",4,2,Asuncion,0.25,https://t.co/9iIZUhY3PE
2275,@DropeMeRa @Petrosur Thank you for #eldato MMM,1,0,Asuncion,0.3612,
2276,"Look! Here is a video of lots of fun!
https://t.co/Uu8vbgR5sM https://t.co/wiP93cTyLD",0,0,CITSA,0.5972,https://t.co/Uu8vbgR5sM
2277,@ marinajara07 26 years ago I started eu 😁,1,0,Central,0.0,
2278,"@CarlosMGarciaB3 Hello, your observation is interesting, it is not easy to obtain the precise data.... also, it would be necessary to see if the loan from Taiwan was really RE-REFUNDABLE... or they presented it as such and it was not.",0,0,Paraguari,0.0757,
2279,"@Rocio_La_Negra Today is your day for more! Today is the day of the ""Boludo""",0,0,Central,0.0,
2280,"Disgust telefuzurdo and the plague.

Ouuuu it's 🇵🇾🫱🏻 🫲🏼🇨🇴🕊️ https://t.co/XyJnp4hRDc",0,0,Asuncion,-0.5994,https://t.co/XyJnp4hRDc
2281,@divagator I think it's because being in a clean and tidy environment makes you feel good,0,0,Central,0.6808,
2282,@chiqui_avalos Disaster with Marito,1,1,Asuncion,-0.6249,
2283,"@NelsonD40119703 @KattyaGonzalez9 Obviously the hurreros like the great ""gentlemen"" like Cartes or Marito!!",0,0,Central,0.8652,
2284,And strong I feel https://t.co/K3IuezAZvq,2,0,Asuncion,0.5106,https://t.co/K3IuezAZvq
2285,@freedmf ksa,0,0,Asuncion,0.0,
2286,It's impossible to pretend 😭😭😭 https://t.co/BZJfBVtSaH,5,0,Asuncion,-0.1027,https://t.co/BZJfBVtSaH
2287,@adiazarce Bag of cats,1,0,Asuncion,0.0,
2288,@munecamoore It's GNOQUI day! State employees self-celebrated the day! They are a shame 😳!,1,0,Asuncion,-0.6093,
2289,A day of the ass was today a great whore. https://t.co/PG607aous1,0,0,Asuncion,-0.5719,https://t.co/PG607aous1
2290,"#KaaPotyResiste
⚠️SEVERAL ORGANIZATIONS DEMAND THE STATE TO PROTECT THE INDIGENOUS COMMUNITY OF KA'A POTY https://t.co/q6ijZmgaRd",8,5,Central,0.2732,https://t.co/q6ijZmgaRd
2291,@NicolePettiti YouTube,1,0,Itapua,0.0,
2292,"@adrianaalar Thank you Baby🥺💖 I know that if the environmental statistics are discouraging, the heat is going to get worse and worse. And I am outraged that the presidency is busy industrializing everything, we can do so much with natural resources😣",0,0,Asuncion,-0.8093,
2293,"Is your patient mom already gone!?
I can enter?
😻 https://t.co/gdPmy2WooZ",47,1,Central,0.0,https://t.co/gdPmy2WooZ
2294,@dannyrd86 Come down from your fart clouds 🤣🤣🤣🤣,0,0,Central,0.0,
2295,"@NiTanDigno @JLo I said the same thing, Latina by descent.😊",0,0,Central,0.0,
2296,@Che_la_kamba What is Castro 🤣🤣🤣,0,0,Central,0.0,
2297,Field ball nro.5 stuck echo in Quiindy city order to whtspp 0982.492017 https://t.co/FdiKID2cL8,3,1,Central,-0.25,https://t.co/FdiKID2cL8
2298,@ghfps_ because you didn't see it here in Asunción son 😂,1,0,Central,0.0,
2299,"Master of Social Work 📌

🥇 13 students completed the first module of the Master's in Social Work.

✅ UEP Campus Gutenberg's Social Work career is accredited by ANEAES.
Those interested can still join from the second module. 📢

#social work https://t.co/hYFdTxtKZF",0,0,Central,0.5994,https://t.co/hYFdTxtKZF
2300,I LOVE happy endings https://t.co/tqeGaVmB9p,0,0,Central,0.8636,https://t.co/tqeGaVmB9p
2301,@Pr0mete0 @KattyaGonzalez9 It's already Monday and you're still farting?,0,0,Central,0.0,
2302,@kevinalej141 Better not eat the box.,0,0,Central,0.4404,
2303,"I was there, they didn't even know what the internet meant https://t.co/Uc9tauPRP8",0,0,Central,0.0,https://t.co/Uc9tauPRP8
2304,"@ALLluis I was there, they didn't even know what the internet meant",0,0,Central,0.0,
2305,The shot in the butt why do I feel like it 😌,0,0,Central,0.3612,
2306,"The deputy minister, Raúl Silvero, received Mr. Juan Bautista Ferreira, whom on behalf of the Paraguayan State thanked for his donation of 2 hectares of land in the district of Ñacunday, which was perfected in favor of the @annpparaguay.
➡️https://t.co/bC7Rx1uPNe https://t.co/sY7gJ099w3",1,1,Asuncion,0.8519,https://t.co/bC7Rx1uPNe
2307,@prayer_miracle Amen,0,0,Asuncion,0.0,
2308,"What will I give you? What will we give you?
If everything, everything, is your gift!
I will offer you, we will offer you
This that we are... This that I am
I give you that! https://t.co/CQz4hUvSk6",2,0,Asuncion,0.5919,https://t.co/CQz4hUvSk6
2309,✌🏻 https://t.co/zmxusxqzfS,8,1,Asuncion,0.0,https://t.co/zmxusxqzfS
2310,Challenge accepted!🇵🇾 @PlatziMarketing https://t.co/5eRaMWNSrY,1,0,Itapua,0.1511,https://t.co/5eRaMWNSrY
2311,".. The dadakuaa is an aptitude that is not learned in any school or university; however, it is a gift that turns a person into an extremely extraordinary being 🙌🏼",3,4,Paraguay,0.4404,
2312,"🔄CHANGE
🗓 Date 14

↪️Enter: Gerardo Arevalos
↩️Retires: Denis Acosta

𝑽𝑨𝑴𝑶𝑺 𝑹𝑶𝑱𝑶!🚩
#RojoDePalomar #ClawAndHumility",0,0,Asuncion,0.0,
2313,Hahahahahaha https://t.co/Nbn39qX4Yu,1,0,Paraguari,0.0,https://t.co/Nbn39qX4Yu
2314,@PabloperonoS Identity is important that's why your name is Pablo,0,0,Central,0.2023,
2315,Echo in Quiindy 0982.492017 0 https://t.co/WyHucdPrBi,5,3,Central,0.0,https://t.co/WyHucdPrBi
2316,5 months ago today they wanted to go to the gym ✍️😁😎,1,0,Encarnacion,0.0,
2317,"How nice it is to hear @MarisLlorens speak, a woman who loves this country, values ​​and encourages young people and above all loves animals ♥️ my respects! https://t.co/gRnn5wJK0W",3,1,Central,0.9545,https://t.co/gRnn5wJK0W
2318,Settle the ridiculous colo'o and sell tkk influence that we have https://t.co/wLch4yQUH0,0,0,Asuncion,-0.3612,https://t.co/wLch4yQUH0
2319,@elventidios I am all terrain without fear of success,1,0,Central,-0.0951,
2320,Echo in Quiindy Whatsapp 0982.492017 https://t.co/vJxHAMIdBa,0,0,Central,0.0,https://t.co/vJxHAMIdBa
2321,"3.4.6.8.10

Not to mention all 🤣🤣🤣 https://t.co/bD4NcKnGtY",0,0,Asuncion,0.0,https://t.co/bD4NcKnGtY
2322,https://t.co/E6HqCExWAj,0,0,Asuncion,0.0,https://t.co/E6HqCExWAj
2323,@LadySand_ Goodbye Monday lol https://t.co/raAGwbkk9F,0,0,Central,0.4215,https://t.co/raAGwbkk9F
2324,@GimenezLuppy Thank you very much Lu. Greetings💐😊,1,0,Central,0.3612,
2325,@sun_settler Don't do it! It can lower your spirit a little,1,0,Asuncion,-0.2003,
2326,"@EspinolaEspnol1 @HVelazquezPy @BrunettiJuanMa @MaritoAbdo And it will depend a lot on what your truth is because you have to know that most of you do not represent us, the President lost authority and the Vice President never existed, therefore they are political corpses and the worst is no longer I love them, I hope they leave soon",0,0,Asuncion,0.2263,
2327,@LadySand_ 😂 https://t.co/JdaOcgTS7h,0,0,Central,0.0,https://t.co/JdaOcgTS7h
2328,Place your order at whtspp (0982) 492017 echo in Quiindy https://t.co/aLS4MPaLAZ,1,1,Central,0.0,https://t.co/aLS4MPaLAZ
2329,@PieroRCardenas @abrahampiris_ @Fernando230583 @ManuelD99269649 @FALG1080am And yes,0,0,Central,0.4019,
2330,https://t.co/GWHOUFXRBM,1,1,Central,0.0,https://t.co/GWHOUFXRBM
2331,https://t.co/1HN3hp5rKY,2,0,"Barrio Santa Lucia - Lambaré, Paraguay",0.0,https://t.co/1HN3hp5rKY
2332,@solenu @solepresidenta #SolePresidenta #DebatePresidencial https://t.co/ED7rXgd5Sh,3,3,Asuncion,0.0,https://t.co/ED7rXgd5Sh
2333,Jaijuepete eggs https://t.co/jm6MdLkcYQ,0,0,Asuncion,0.0,https://t.co/jm6MdLkcYQ
2334,"@finkler1002 poor you, you only live without me because you live on pqp",1,0,Alto Parana,-0.4767,
2335,Someone more sold than Roque's son? Like his dad... great mercenary... these dead never have to set foot in the club again... ☠️ https://t.co/iwP3AdmgXR,0,0,Asuncion,0.3182,https://t.co/iwP3AdmgXR
2336,@belen_2706 Work of Art🎁🍸🍸🎉🎊,0,0,Central,0.0,
2337,@Hugobie @pizzahutpy @1330am 556.,1,0,Central,0.0,
2338,https://t.co/aDQdY3Buvj,0,0,Central,0.0,https://t.co/aDQdY3Buvj
2339,@CelesteGonzalez I see no flaws in your logic...,1,0,Puerto Presidente Stroessner,-0.296,
2340,@estebanfleytas @ vanev87 @oscartuma Jajaj tuma 😂 caso perdido Vane,0,0,Central,0.0,
2341,@mcabreramelo to win 💪 https://t.co/HrjPFiptWc,0,0,Central,0.5859,https://t.co/HrjPFiptWc
2342,I cry and it's not little 😭 https://t.co/Iv4AyCCRg2,19,3,Alto Parana,-0.4767,https://t.co/Iv4AyCCRg2
2343,@TotiAcosta2 @IngeGuma What a son of a thousand...,0,0,Central,0.0,
2344,😆😆😆😆 https://t.co/otfiEuNRF7,0,1,Asuncion,0.0,https://t.co/otfiEuNRF7
2345,Freedom of propaganda. https://t.co/0xffMMy5GO,13,4,Cordillera,0.4939,https://t.co/0xffMMy5GO
2346,@belen_2706 Enjoy the present that is a gift🎉🎊🍾🍾🎀,1,0,Central,0.4939,
2347,The real J&Q sandwich is with butter! Off mayonnaise!,0,0,Asuncion,0.0,
2348,"Today the Alliances in Asunción and different Departments of the country, of which the Solidarity Country Party is a part, were registered for the 2023 elections.
The Alliances are made up of FG-Ñemongeta Parties and other democratic sectors that, with unity, seek change🇵🇾❗️ https://t.co/2veF7jb1Ib",10,4,Asuncion,0.765,https://t.co/2veF7jb1Ib
2349,"Presentation of the Ñeembucu team at the Central PC of the Colorado Honor Movement, with the presence of our leaders @Horacio_Cartes, @SantiPenap and @AllianaPedro.
Let's get better!

#GoodRock2
#HoracioCartesPresidentANR
#LuisBenitezDeputy
#VictorHugoGovernor https://t.co/ahUbFnSOGb",105,28,Neembucu,0.75,https://t.co/ahUbFnSOGb
2350,@ ruthmarcela96 Me too in my Marce! 🥺🫶🏼,1,0,Asuncion,0.0,
2351,Living in my beautiful apartment with a delicious smell 🥰 https://t.co/ntUa8kCi5I,1,0,Puerto Presidente Stroessner,0.8225,https://t.co/ntUa8kCi5I
2352,@chirovera @viananoemii nuuuuuuuuu,0,0,Central,0.0,
2353,"Due to his poverty, he is not affected by the guarantees of art. 3 of the ANC. Only powdered bottoms are protected by that art. Yellow fourth.",0,0,Cordillera,0.0114,
2354,My pressure 😤,0,0,Encarnacion,-0.296,
2355,Pioneer radio with impeccable Bluetooth for 650 thousand installed 0993503913 https://t.co/HkUsPe0ZMX,11,3,Central,0.0,https://t.co/HkUsPe0ZMX
2356,End of the working day 😮‍💨🫶🏻,0,0,Central,0.0,
2357,@PUMAParaguay @Agustin19012000,0,0,Central,0.0,
2358,@FRepublicanaPy @HVelazquezPy How old and ugly they are,1,0,Asuncion,-0.5106,
2359,@PUMAParaguay @yayivelazquez,0,0,Central,0.0,
2360,@pizzahutpy 473,0,0,Asuncion,0.0,
2361,Do you remember when the journalists were sooo aware of article 3 of the CNNA and did not publish anything about the minor rapists of the SEK? Okay. Right now @C9NParaguay is repeating a video in a loop in which a minor appears being kicked. this baby is poor,0,0,Central,-0.7579,
2362,@Hugobie @pizzahutpy @1330am Gustavo Ruiz 541,1,0,Central,0.0,
2363,Jaumina pizza 541 https://t.co/ZFyMfgv1jg,2,0,Central,0.0,https://t.co/ZFyMfgv1jg
2364,"@PabloperonoS What state are you talking about? The government of Maduro, of Daniel Ortega, of Cuba?!? These are governments without a state. State is Sweden, France, Germany, exactly those who now with the Pandemic are experiencing anarchy... And they are desperate",0,0,Central,-0.4822,
2365,CENTRAL BETS FOR THE CONCERTATION @ricardopyok @FleitasDr https://t.co/8ogO4p2FPy,12,4,Asuncion,0.0,https://t.co/8ogO4p2FPy
2366,@Hugobie https://t.co/BDk0WdmvvO,2,1,Central,0.0,https://t.co/BDk0WdmvvO
2367,@PabloperonoS Health and anarchy are incompatible,0,0,Central,0.0,
2368,@andreamarilin @waltergonz11 Thank you very much,2,0,Central,0.3612,
2369,@letiyegros It's Monday... the month ends... turn on everything Blonde... 🤭🤣🤣🤣🤣,1,0,Asuncion,0.0,
2370,Where there was fire 🔥,0,0,Central,-0.34,
2371,@CesyAguilera Why wow did that block me haha,0,0,Asuncion,0.5994,
2372,@marthineduardo 🫶🏽🫶🏽🫶🏽🫶🏽,0,0,Asuncion,0.0,
2373,@chapitaPY But you can combine lol,0,0,Asuncion,0.4215,
2374,The only good thing of the day 🥺 https://t.co/fZAYFFYLZ1,2,0,Central,0.4404,https://t.co/fZAYFFYLZ1
2375,The reason I never had any friends at C.U. https://t.co/p07N7iE582,0,0,Alto Parana,-0.3724,https://t.co/p07N7iE582
2376,@CasallaJoaco @PabloperonoS How cute!! An applause!! Do we have a new poet on the net?,0,0,Central,0.7887,
2377,@infobae @pcibriancampoy Less desire to work than impossible Nahuel,0,0,Alto Parana,0.3415,
2378,@valfonso8522 @ClubGuarani Short memory for the theme,1,0,Asuncion,0.0,
2379,@malu_gemo One of the happiest days of his life hei. 🥰,1,0,Central,0.6369,
2380,https://t.co/uu7efcbQNj,1,1,Asuncion,0.0,https://t.co/uu7efcbQNj
2381,And I'm not going to wrap you up 🔥🔥🔥🔥 the energy of the public in Lisbon 🔥😍 https://t.co/8vl6WR4AbH,1,0,Asuncion,0.2732,https://t.co/8vl6WR4AbH
