,text,likes,retweets,city,sentiment_analysis,url
2302,@SwatiKu1999 Looks awesome,0,0,Dhaka,0.6249,
2303,"#Hungary #WhatsApp #Number List
Our company, the latest database offers customers a new way to promote their business by using the Hungary Whatsapp Number List, which you can buy at a lower price. On top of that, our company recently launched this valuable list of whatsapp numbers in Hungary to help merchants via https://t.co/KNdX8H67YL",0,0,Rajshahi,0.8528,https://t.co/KNdX8H67YL
2304,Today morning 🌅 https://t.co/WdGJ7ARgz4,0,0,Zainul Abedin Park,0.0,https://t.co/WdGJ7ARgz4
2305,Gram Bangla https://t.co/3vbPsgemst,0,0,Khulna,0.0,https://t.co/3vbPsgemst
2306,@SigalaMusic What's the next collab coming?,0,0,Chittagong,0.0,
2307,Joy Bangla https://t.co/SaSsDfX5Tw,1,0,Dhaka,0.5859,https://t.co/SaSsDfX5Tw
2308,@ poliakter5508 nc,0,0,Dhaka,0.0,
2309,Haha! Mosquito won't leave you for sec! blood fact https://t.co/Ot1Nl7IBND,0,0,Chittagong,0.5764,https://t.co/Ot1Nl7IBND
2310,"হয়েছেনHe has been a victim of trolls and criticism all his life. জToday he is a real hero to every human being..If God respects, no one in the world can take it away 🌺🥀I can be 5 feet in size but my heart is bigger than my whole body Https://t.co/VNm6oAlEnw https://t.co/r7njCCRuLP",2,0,Dhaka,0.1027,https://t.co/r7njCCRuLP
2311,"#Hong Kong #WhatsApp #Number List
Hong Kong WhatsApp Number List is a database that covers the list of WhatsApp numbers in various cities in Hong Kong. Also, ordering this database will give you direct access to reliable consumers all over Hong Kong who are sure to be authentic. Specifically a reliable database, https://t.co/DfCPDpRey9",0,0,Rajshahi,0.3818,https://t.co/DfCPDpRey9
2312,"RadTradingGlorious Hebby is depressed
 I'm watching",0,0,Rajshahi,-0.5106,
2313,তিনি ♠ ❝ মানুষের Charlotte Boss: https://t.co/3ccdt50uib,23,0,Dhaka,0.0,https://t.co/3ccdt50uib
2314,বাrufaida_rina I said no,1,0,Dhaka,-0.296,
2315,"#Street Photography
Street Vendor
Segun Bagicha
Dhaka, Bangladesh 7
April 14, 2022
PiPhone 11 Pro
Lightroom CC, honeIPhone Native
DOP: 27.06.2022 @ Bangladesh Shilpakala Academy https://t.co/NCwYKsZrc3",0,0,Dhaka,0.0,https://t.co/NCwYKsZrc3
2316,@MoniPalit Wlc....🥰🥰🥰🥰,1,0,Rajshahi,0.0,
2317,@ Mitu3580 Life is nothing Life is possible,4,0,Chittagong,0.0,
2318,Good noon 🌞🌞 https://t.co/AoxYUXu32q,0,0,gendaria,0.4404,https://t.co/AoxYUXu32q
2319,RihannaChowdhur InshaAllah,1,0,Dhaka,0.0,
2320,"#honduras #WhatsApp #Number List
Honduras WhatsApp Number List from Latest Mail Database is a database that covers Honduras WhatsApp Number List. Also, Honduras WhatsApp numbers list can be used for commercial purposes through the process of cold calling or bulk texting. Most importantly, this list of WhatsApp numbers can be non-https://t.co/lCSLKzAzsd",0,0,Rajshahi,0.4927,https://t.co/lCSLKzAzsd
2321,"-:; *; ((💗)); *;: -
                   -:; *; ((🍃🌹🍃)); *;: -
                       🍃🌹🍃🌹🍃
                   🍃🌹🍃🌹🍃🌹🍃
           🍃🌹🍃. • ° `` ° • .¸. • ° `` ° • .🍃🌹🍃
          🍃🌹🍃 (Ĺò𝐯èĺý) 🍃🌹🍃
            •` • .¸ 💗 ¸. • `🍃🌹 https://t.co/ROxDKAXItg",1,0,Dhaka,0.0,https://t.co/ROxDKAXItg
2322,@afreen_2022 01846410943,3,0,Chittagong,0.0,
2323,"God forgives me, and I am merciful,
Pronunciation: Allahummamagfirli, Warhamni, Wahdini, Wa Afini, Warzukni.
Meaning: O Allah, forgive me, have mercy on me, give me guidance, give me peace and give me sustenance.",0,0,Dacca,0.8979,
2324,"#Guatemala #WhatsApp #Number List
Guatemala Whatsapp Numbers List can be used to improve your business by sending calls or bulk text messages. Also, Guatemalan Whatsapp Numbers List can be a specific database of innovative whatsapp numbers used by the people of Guatemala. This database of mobile numbers can greatly help you to promote your promotions in Guatemala https://t.co/jezN7IiVIe",0,0,Rajshahi,0.8858,https://t.co/jezN7IiVIe
2325,@mimisoltana100k Right,1,0,Dhaka,0.0,
2326,@Monbodole Good morning,0,0,Dhaka,0.4404,
2327,"There is only one thousand problems in life

The solution is trust in Allah! 💖 https://t.co/ZlOXyGziU9",274,2,Dhaka,0.4926,https://t.co/ZlOXyGziU9
2328,"Having a lot of trouble!
I also suffered a lot,
People who laugh all day.",5,0,Chittagong,-0.3802,
2329,@mimisoltana100k Good night,0,0,Dhaka,0.4404,
2330,"#Greece #WhatsApp #Number List
Latest Mail Database Build Greece Whatsapp Number List Good list of Whatsapp numbers to promote your business. Greece Whatsapp numbers list can be used for business marketing driven by calling or bulk messaging process. Purchase our database to advance multi-channel campaigns, plan marketing policies and facilitate telemarketing. https://t.co/A44YRpFJQo",0,0,Rajshahi,0.7003,https://t.co/A44YRpFJQo
2331,@samirajhansara good morning,0,0,Dhaka,0.4404,
2332,Rath Yatra Hottap:://tco/jatvi4pface,0,0,Dhaka,0.0,
2333,"3

Laughter is a really weird thing

A false smile is enough to hide a thousand troubles .. !! 🙂🥰🥰🥰😍😍😍 https://t.co/kNmN3AH62J",1,0,Dhaka,0.1508,https://t.co/kNmN3AH62J
2334,"The more you eat, the more you will learn!
No educational institution will teach it.
This is why real experience is so valuable.",6,0,Chittagong,0.4737,
2335,@BarcaTimes - GM 😴,0,0,Habiganj,0.0,
2336,alia's baby coming..😬,4,0,Dhaka,0.0,
2337,Correct https://t.co/sib9oOTBH7,2,0,Chittagong,0.0,https://t.co/sib9oOTBH7
2338,"#France #WhatsApp #Number List
It can be helpful to have a good list of WhatsApp numbers for your business. So, France WhatsApp numbers list can help you. The French WhatsApp number list can be used for commercial marketing purposes by phone or SMS technology. Purchase our database to enhance multi-channel campaigns, plan marketing policies and facilitate telemarketing. https://t.co/d6HiLOuhnB",0,0,Rajshahi,0.8271,https://t.co/d6HiLOuhnB
2339,@priyankasharmm8 Nic,0,0,Khulna,0.0,
2340,MDSaimon56 Hmm,2,0,Dhaka,0.0,
2341,"No one on earth is busy,
Which you need as much
He will give you so much importance.",15,0,Chittagong,0.1477,
2342,@Soniajutti43 Love me 💞💞💞💞💞,1,0,Khulna,0.6369,
2343,"@hossain_mita You are right friend

But now I have a word, -
Then why send someone unlucky in our life ..? Send someone good luck in any direction.!",1,0,Dhaka,0.8553,
2344,"Better a poor horse than no horse at all
It's harder to stay,
You can survive if you want to,
But it is better if you want
Can't stay.",8,0,Chittagong,0.2732,
2345,"#Finland #WhatsApp #Number List
Finnish WhatsApp Number List is a huge database of WhatsApp numbers for Finnish buyers with a huge collection. Also, the list of Finnish WhatsApp numbers can be used for business promotion purposes by calling or texting programs. This is great for reaching out to geo-targeted regulars directly and developing a marketing plan. https://t.co/Go59y0i8Ui",0,0,Rajshahi,0.8689,https://t.co/Go59y0i8Ui
2346,"@_ItsMeNur abSabbirSays O bhavalo again, chini aami oire",0,0,Dhaka,0.0,
2347,"💗
                           🍃🌹🍃
                              -:;*;:-
                           -:;*;)(;*;:-
                          -:;*;))((;*;:-
                        -:;*;((💗));*;:-
                   -:;*;((🍃🌹🍃));*;:-
                       🍃🌹🍃🌹🍃 https://t.co/G1wufKrKYc",1,0,"Chowrasta, Gazipur",0.0,https://t.co/G1wufKrKYc
2348,@Soniajutti43 Buttful💞💞💞,1,0,Khulna,0.0,
2349,"#Lutuputu or school is hot! As soon as he entered the class with Ore, his friends started shouting Maohib Maohib. That's why I'm making it cool by feeding it. https://t.co/92Ptdo272J",0,0,Khilgaon Taltala Market,0.69,https://t.co/92Ptdo272J
2350,"#estonia #WhatsApp #Number List
Estonia WhatsApp Number List is a database that covers Estonia mobile phone number lists. Also, the Estonia WhatsApp number list can be used for commercial marketing purposes by phone or SMS process. If you want to present your business in a better way to new customers, then mass marketing strategy is the best possible option using this database. https://t.co/JaNg135qrm",0,0,Rajshahi,0.8519,https://t.co/JaNg135qrm
2351,@Soniajutti43 Wow vere nic,1,0,Khulna,0.5859,
2352,"If there is no peace of mind,
No festival, no joy, no noise.",19,1,Chittagong,0.5719,
2353,"Change so much in life, that people look for the old you! https://t.co/IuDODrkwuL",3,0,Chittagong,0.0,https://t.co/IuDODrkwuL
2354,@KhNajmusSakib ❤️,1,0,Dhaka,0.0,
2355,"@ Jahan_Jakia0 If you want, it will become a reality InshaAllah.",1,0,Dhaka,0.0772,
2356,"The screen is made by that girl!
That thinks of itself as valuable and can understand its own value !!!!! 😙😊😉🙃🤭🤫🤔🤫🤫🤫🤫🤫🤫🤫🤫 https://t.co/INjUWnn7Pf",1,0,Dhaka,0.7696,https://t.co/INjUWnn7Pf
2357,@nila__nilima @pihunti Noah??,0,0,Dhaka,0.0,
2358,"#El Salvador #WhatsApp #Number List
El Salvador Whatsapp Numbers List from Latest Mail Database is a list of real WhatsApp numbers used by the people of El Salvador with real and actual data. Plus, it can help you take your business marketing campaigns across El Salvador to a whole new level as thousands of people in the country will be calling and texting https://t.co/Yx8Q2Ck2gz",0,0,Rajshahi,0.4019,https://t.co/Yx8Q2Ck2gz
2359,I'm very depressed. My life was lost at one stage. It seems that my government job is no longer done for corrupt officers and bad leaders. https://t.co/J3PumELEoG,1,0,Khulna,-0.8908,https://t.co/J3PumELEoG
2360,Just posted a photo @ EXPLORE https://t.co/d6J11b0wQA,0,0,Dhaka,0.0,https://t.co/d6J11b0wQA
2361,"You thought a lot about it, you gave yourself a lot of trouble! No more! Give yourself importance! Live for yourself.",6,0,Chittagong,-0.4611,
2362,"#EGYPT #WhatsApp #Number List
Egypt WhatsApp Number List is a well-organized database of WhatsApp numbers for citizens and residents of Egypt. Also, if you want to advertise via phone calls or group text messages, it is highly recommended to purchase the WhatsApp mobile database. So Egypt WhatsApp numbers list will support you a lot, https://t.co/3hKgX3SfMA",0,0,Rajshahi,0.659,https://t.co/3hKgX3SfMA
2363,Hey I joined a network called My4gdatavr and earned $25.00! You get paid for testing out new free apps and posting on social media. Sign up with my link for an instant $25 signup bonus! https://t.co/VI1HktNdan https://t.co/vdNglDmVJn,0,0,Rajshahi,0.8118,https://t.co/VI1HktNdan
2364,"@DrlFinance I'm so glad to part of this amazing project...
This is strong project and has great innovation. Its future is bright and get profit. Best of luck for future..
@sakibjjaman69 @rabby690 @Rubel1877",0,0,Rajshahi,0.9853,
2365,"Don't be satisfied with the story of another's life,
Make your way,
Decorate your life.

OnDon't be satisfied with the story of another's life,
Make your way, Decorate your life.",2,0,Chittagong,-0.5667,
2366,@Rebeka_Sultana2 😏😏,0,0,Dhaka,0.0,
2367,@moheb_md ❤️,1,0,Dhaka,0.0,
2368,"@AirdropStario I'm so glad to part of this amazing project...
This is strong project and has great innovation. Its future is bright and get profit. Best of luck for future..
@sakibjjaman69 @rabby690 @Rubel1877",0,0,Rajshahi,0.9853,
2369,❝ ❝Times are bad but not always .. Bad times teach people to recognize people..Bad times explain who was next and who was not .. Bad times come to understand who is next to you❞❗🌺🥀 https: / /t.co/Q36kWhp1Gv,5,0,Dhaka,0.743,
2370,"#Ecuador #WhatsApp #Number List
Ecuador Number List is a huge database containing original phone numbers and facts for millions of real citizens of Ecuador. So Ecuador Whatsapp Numbers List can be a great focus for your business marketing operations all over Ecuador as you can get to grips with a lot of people all over the country through phone calls and mass texting. https://t.co/KvuC2YkPAU",0,0,Rajshahi,0.8402,https://t.co/KvuC2YkPAU
2371,@Nazmul10970570 ❤️,2,0,Dhaka,0.0,
2372,@ anisurrahmante1 Walaikum Assalaam,0,0,Dhaka,0.0,
2373,Hey I joined a network called My4gdatavr and earned $25.00! You get paid for testing out new free apps and posting on social media. Sign up with my link for an instant $25 signup bonus! https://t.co/VI1HktNdan https://t.co/JSFlr6NFF9,0,0,Rajshahi,0.8118,https://t.co/VI1HktNdan
2374,"#DominicanRepublic #WhatsApp #Number List
Dominican Republic WhatsApp Number List is a huge database of WhatsApp phone numbers used by the people of Dominican Republic, it contains real and accurate data. Therefore, all WhatsApp numbers are manually confirmed and available at moderate prices within a short period of time. After payment verification, https://t.co/DZPMrYwojk",0,0,Rajshahi,0.3818,https://t.co/DZPMrYwojk
2375,Just posted a photo @ EXPLORE https://t.co/9yXZcojiT0,0,0,Dhaka,0.0,https://t.co/9yXZcojiT0
2376,"❝Who is the meaning and interest of the people
Makes the animal: ❗🌺🥀 https://t.co/5RXD5mTNEV",9,0,Dhaka,0.4588,https://t.co/5RXD5mTNEV
2377,Hey I joined a network called My4gdatavr and earned $25.00! You get paid for testing out new free apps and posting on social media. Sign up with my link for an instant $25 signup bonus! https://t.co/VI1HktNdan https://t.co/KmZWo1eQeQ,0,0,Rajshahi,0.8118,https://t.co/VI1HktNdan
2378,The first person to prostrate on the Padma Bridge https://t.co/uB2CDrYGTV,2,0,Dhaka,0.0,https://t.co/uB2CDrYGTV
2379,@ Tanjila32 Agreed,0,0,Dhaka,0.2732,
2380,"#Denmark #WhatsApp #Number List
Denmark Whatsapp Numbers List is a record keeping list of whatsapp phone numbers from Denmark. Mainly, the Whatsapp number list in Denmark can be used for commercial marketing purposes through the process of cold calling or bulk texting. This list of phone numbers can be a good fit for your business as you will have access to a lot of people https://t.co/tRd1AsPFFJ",0,0,Rajshahi,0.6908,https://t.co/tRd1AsPFFJ
2381,"♦♦ There is not only princess in the king's house !!!
Many day laborers live in their father's house and have a princess. Https://t.co/ejtqyFnrfA",7,0,Dhaka,0.0,
2382,@hossain_mita Good afternoon,0,0,Dhaka,0.4404,
2383,"Burning in sun on the way of rain @ Black Sound, Dhaka https://t.co/DdsFna1ke4",0,0,Dhaka,0.0,https://t.co/DdsFna1ke4
2384,Hey I joined a network called My4gdatavr and earned $25.00! You get paid for testing out new free apps and posting on social media. Sign up with my link for an instant $25 signup bonus! https://t.co/VI1HktNdan https://t.co/eLXT8E2cgi,0,0,Rajshahi,0.8118,https://t.co/VI1HktNdan
2385,"#CzechRepublic #WhatsApp #Number List
See what your business can do in this lucrative market in the Czech Republic. Start your marketing campaign with our Czech Republic WhatsApp numbers list and get the high ROI your company deserves. Also, the WhatsApp program is gaining a foothold in the Czech Republic market. https://t.co/75lnMiE1qN",0,0,Rajshahi,0.4215,https://t.co/75lnMiE1qN
2386,"#cyprus #WhatsApp #number list
Cyprus WhatsApp numbers list provides millions of phone numbers for companies and individuals in the country. It contains all the important information you get from top database providers, such as company name and address, phone and fax numbers, and personal details of WhatsApp users. So when doing business in Cyprus, https://t.co/r1dIxZ00Up",0,0,Rajshahi,0.3818,https://t.co/r1dIxZ00Up
2387,Just posted a photo @ Sajjad’s Fitness Studio https://t.co/CsaIGGuV8s,0,0,Dhaka,0.2732,https://t.co/CsaIGGuV8s
2388,#Mohammad Pabhel Hetps: //t.co/e ెడ్ZPCP,1,0,Dhaka,0.0,
2389,@Tanjin_Tisha_ Happy birthday,1,0,Chittagong,0.5719,
2390,Just posted a photo @ Sajjad’s Fitness Studio https://t.co/BDzrcZS6yS,0,0,Dhaka,0.2732,https://t.co/BDzrcZS6yS
2391,"#Costa Rica #WhatsApp #Number List
Create a great marketing campaign in Costa Rica using the latest database of Costa Rica number listings. With the number list, your products in Argentina can get the attention of users in this area. Our company is the best supplier in the world. We design digital listings to make your market more popular than other competitors. https://t.co/2M00BtyyGE",0,0,Rajshahi,0.9336,https://t.co/2M00BtyyGE
2392,"She first called Taehyung and then Bogum and made sure both of them were in the frame. She is really one of a kind 😭 

LALISA HUMAN CELINE
#LISAatCelinePFW22
#LISAXCELINE https://t.co/vpDKbSjQbU",14,2,Dhaka,0.7152,https://t.co/vpDKbSjQbU
2393,https://t.co/N5RC1mAjI5,1,0,Sylhet,0.0,https://t.co/N5RC1mAjI5
2394,Just posted a photo @ Sajjad’s Fitness Studio https://t.co/NgkCGvzmgV,0,0,Dhaka,0.2732,https://t.co/NgkCGvzmgV
2395,"@FrogSwapDex I'm so glad to part of this amazing project...
This is strong project and has great innovation. Its future is bright and get profit. Best of luck for future..
@sakibjjaman69 @rabby690 @Rubel1877",0,0,Rajshahi,0.9853,
2396,Beauty of nature. https://t.co/XwNBmjVUrK,0,0,Rajshahi,0.5859,https://t.co/XwNBmjVUrK
2397,"#Colombia #WhatsApp #Number List
Getting noticed in Colombia's WhatsApp community can be a daunting task. Without the correct list of WhatsApp numbers, your campaign will fail before it even starts. In order to do this, you need the right list to contact potential customers in Colombia directly. Also, Colombia https://t.co/LpCeZUBw45",0,0,Rajshahi,-0.5423,https://t.co/LpCeZUBw45
2398,"@ AbulKal56517385 @tiya_bharti Contact on mobile
01643093308",0,0,Chittagong,0.0,
2399,❤️💜Bhagya Ban is the one who has a friend to understand !!!! 3 3 3 3 3 3 Https://t.co/PCI8iGA1h9,1,0,Dhaka,-0.3753,
2400,"#china #WhatsApp #number list
China's economy is one of the largest in the world. With a population of over 150 million, almost every international business wants to sell its products or services there. To help businesses start their marketing campaigns in the region, the China WhatsApp number list allows you to have the most direct contact with all users of the WhatsApp communication channel. https://t.co/uuKI4R0UDl",0,0,Rajshahi,0.4588,https://t.co/uuKI4R0UDl
2401,"Where conscience is selfish;
The policy sentence is ridiculous there ..!",41,2,Dhaka,-0.68,
2402,@EngrHridoy Hello crash 💕❤️,0,0,Dhaka,-0.4019,
2403,@HasinOfficialBD Ah Ha Re,0,0,Rajshahi,0.34,
2404,"This was last year. The most basic ingredients of life are becoming an expensive commodity. 
This is not the way to structure healthy human Societies. 

#SaveSoil #ConsciousPlanet #Water #WallStreet 
Visit https://t.co/9TIYCJoN0y to take action. https://t.co/QkaQo3ACfo",1,2,Dhaka,0.4019,https://t.co/9TIYCJoN0y
2405,@Kristal38922455 Beautiful Eyes,3,0,Dhaka,0.5994,
2406,"@Binance_BNFTs @hpkamal1
@majidul5161
@mominul102
0x6Cf721eb24E09c6eCEab7289834272428b4cEBf4",1,1,Rajshahi,0.0,
2407,"Silence is better than just argument!
Change is better than revenge!",0,1,Dhaka,-0.1739,
2408,What does jSejutiBhuiyan mean ???,0,0,Dhaka,0.0,
2409,@ Divyapriyare hi,0,0,Chittagong,0.0,
2410,Thanks🙏VimalDa🥰✊ https://t.co/SJle501QOF,5,0,Dhaka,0.0,https://t.co/SJle501QOF
2411,@morganmadisonxo 😍😍😍😍😍,7,0,Dhaka,0.0,
2412,@cute_milfs 😍😍😍😍,0,0,Dhaka,0.0,
2413,Hi Guys https://t.co/xIVUlm5bZN,1,0,Bangladesh,0.0,https://t.co/xIVUlm5bZN
2414,#happiness,0,0,Dhaka,0.0,
2415,"The fact is that -
You will not find anyone by your side when you are upset ....",19,0,Dhaka,-0.3818,
2416,"All responsible citizens must raise their voice to stand up for what they stand on. 
Let's make it happen 🙏

#SaveSoil #ConsciousPlanet #SaveSoilMovement https://t.co/LTZ4MzS2m4",2,1,Dhaka,0.3182,https://t.co/LTZ4MzS2m4
2417,"T. Sabbir 99
#Thisabby",0,0,Dhaka,0.0,
2418,"T. Sabbir 99
#Thesabbir: 99 hotpops: //tk/hoff1faskvonlop",0,0,Dhaka,0.0,
2419,"@najibuuuuuuh @jubi_chryzt @nolathira I'm not sure if this is true or not, but I'm sure it's true",0,0,Dhaka,0.3971,
2420,টুইট mahidmaruf1 Excellent tweet,1,0,Dhaka,0.5719,
2421,https://t.co/3xZcmazNSk,0,0,Dhaka,0.0,https://t.co/3xZcmazNSk
2422,"T. Sabbir 99
# Thesabbir: 99",0,0,Dhaka,0.0,
2423,"T. Sabbir 99
#Thesabbir: 99 hotpops: //tk / 0mpi 9xl 4o",0,0,Dhaka,0.0,
2424,"#Chile #WhatsApp #Number List
For businesses looking to market their products to Chile, the Chile WhatsApp number list helps you communicate with customers in the region so that you can connect with them in a simple, safe and secure way via WhatsApp is the leading database for business and customer communications for businesses provider. https://t.co/tpYJbJ0vl6",0,0,Rajshahi,0.802,https://t.co/tpYJbJ0vl6
2425,usnusratjahanjeni Ahare,1,0,Chittagong,0.0,
2426,"T. Sabbir 99
# Thesabbir: 99",0,0,Dhaka,0.0,
2427,"T. Sabbir 99
#Thesabbir: 99 hotpops:",0,0,Dhaka,0.0,
2428,"You
      Mine
                Of the heart
                            Yours!",81,3,Bangladesh,0.0,
2429,",,,,, you left
  , .. be good
   ,,, Keep the memories as much as possible
The love was true
. ,, The relationship is not over: https://t.co/4Ht4BiGmfV",1,0,"Chowrasta, Gazipur",0.872,https://t.co/4Ht4BiGmfV
2430,"Our angel

LALISA HUMAN CELINE
#LISAatCelinePFW22
#LISAXCELINE",0,0,Dhaka,0.0,
2431,@1dtpwk_28 Yeah I got it https://t.co/j39tCNs82s,0,0,Dhaka,0.296,https://t.co/j39tCNs82s
2432,"College time... 

#afternoon #collage #today #fashionstyle #shamim___jr #creatorshamim76 #photo #TWICE #TREASURE #SUGA #Viral 

https://t.co/hqsLroCu22 https://t.co/w1WHlQa4pw",1,0,Dhaka,0.0,https://t.co/hqsLroCu22
2433,https://t.co/uNhLDwoHgP,0,0,Dhaka,0.0,https://t.co/uNhLDwoHgP
2434,@1dtpwk_28 His wife?,0,0,Dhaka,0.0,
2435,@ahmed100732mohd Great Morning NIJAM💕,1,0,Dhaka,0.6249,
2436,"If you limit the revolution to words and pens, the revolution will never happen.
Revolution never happens with cowards and cowards.",4,0,Chittagong,0.0,
2437,"11:11
@DarshanRavalDZ 's happiness, good health, success & safety always🏠💙🧿
Allah protect our boy from all negativity🥲💙🧿

Our #when & #soon gets all the love 💙

@DarshanRavalDZ's concert in Bangladesh🥲

@DarshanRavalDZ we will meet soon:)🥺🤞",1,0,Chittagong,0.9628,
2438,@1dtpwk_28 Great 😊☺️,0,0,Dhaka,0.6249,
2439,"It is normal to respect a person who does not deserve respect;

I realized today.",0,0,Rajshahi,0.7351,
2440,💖💖💖🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹💖💖💖💖💖💖💖💖💖💖💖🌹🌹🌹🌹🌹🌷🌷🌷🌷🍀🍀,0,0,Dhaka,0.0,
2441,",,,,, you left
  , .. be good
   ,,, Keep the memories as much as possible
The love was true
. ,, The relationship did not end: https://t.co/Dsva3DF171",1,0,"Chowrasta, Gazipur",0.872,https://t.co/Dsva3DF171
2442,@ Roposhi89 in gold,0,0,Chittagong,0.0,
2443,@1dtpwk_28 He had a daughter 😳😳😳😳😳gosh he look so young I thought he might be 20-21 . BTW his daughter is adorable 🥰,1,0,Dhaka,0.4939,
2444,tanjia_trisha Hey brother edit is ok but there needs to be a limit ..!,0,0,Dhaka,0.2244,
2445,@Adhuri_Kwahis only,0,0,Chittagong,0.0,
2446,"""Responsibility to suppress Bengalis"" is their intellect
NASA will also be defeated: https://t.co/qdy5fgWlYW",11,0,Dhaka,-0.0258,https://t.co/qdy5fgWlYW
2447,@MoniPalit Nice,1,0,Rajshahi,0.4215,
2448,Yes i like you https://t.co/DYGEn7HGqp,0,0,Khulna,0.6369,https://t.co/DYGEn7HGqp
2449,Bengalis are really a cute nation. Any nation will actually think ten times to fight them !!! 😔 https://t.co/WbX5YYreC4,11,0,Dhaka,0.3755,https://t.co/WbX5YYreC4
2450,@caitbia 🤞🤞🤞🤞,1,0,Dhaka,0.0,
2451,Girls https://t.co/WLRHnQEajG,3,0,Khulna,0.0,https://t.co/WLRHnQEajG
2452,"Idk what those people's intention was, to get viral or really stand for prayer.. Idc even.. But Bengalis are getting way to smart to bitch about everything of the religion as if all Muslims are terrorist!!",0,0,Dhaka,-0.8309,
2453,"@caitbia My bad sorry I love stray kidZ song but I only know felix,hyunjin,bangchan🙂🙂🙂🙂 sorry",2,0,Dhaka,-0.0644,
2454,A little better home বন্ধু https://t.co/HLLp6VxtE1,1,0,Sheikh Hasina Software Park,0.3832,https://t.co/HLLp6VxtE1
2455,SabilaNur_ How are you?,0,0,Chittagong,0.0,
2456,Https://t.co/BYGLChYaRZ in BNP's program,0,0,Dhaka,0.0,
2457,"#Luck_big_strange_things ""
#Give_to_someone",2,0,Dhaka,0.0,
2458,"@de_pfan @NumunelikMal @GozdeKuyumcu Gerzek what a crap. Who am I defending here? I wrote what I lived, look what you wrote. Goods",0,0,Dhaka,-0.3818,
2459,@AForaziy has become Alhamdulillah,1,0,Khulna,0.0,
2460,Just posted a photo @ Sponsored https://t.co/Lj0qwHK0BR,0,0,Dhaka,0.0,https://t.co/Lj0qwHK0BR
2461,"Situations can be tackled ""
Fate cannot be fought ""😔 https://t.co/7TJynrfrFA",4,0,Dhaka,0.2411,https://t.co/7TJynrfrFA
2462,"People are doing crazy things out there, but we are after the picture where few people performing salat!! I find it very irrelevant. Your excuse is Muslims don't show off their Ibadat, again when you donate blood or give relief, you share those saying this is to inspire people?!",4,0,Dhaka,0.9328,
2463,"@ SumiyaJannat10, A beautiful sight to see",0,0,Chittagong,0.5994,
2464,@Zekepton @andys,0,0,Dhaka,0.0,
2465,@tanjin _TI silly_ nice,0,0,Dhaka,0.4215,
2466,@DrlFinance Good project sir,0,0,Dhaka,0.4404,
2467,@BE_Happier_BTS Ahhhh..... really hope to win,0,0,Dhaka,0.8051,
2468,https://t.co/3VIyUnSXS2,1,0,Dhaka,0.0,https://t.co/3VIyUnSXS2
2469,"I feel better today ..
Because i'm good
Since i'm fine
So my mind is good.
And that's why I'm in a good mood ....

Alhamdulillah, my mind is good today ..

Others,

 I'm not feeling well today ... https://t.co/fd9U0qLOuw",0,0,Dhaka,0.9204,https://t.co/fd9U0qLOuw
2470,"#CaymanIslands #WhatsApp #Number List
Utilizing the Cayman Islands Whatsapp Number List is an innovative way to conduct marketing campaigns in the region. With the most popular communication app in the world, it is certain that it contains the accurate phone numbers of the key players of the business establishment. Equip your sales force with the most convenient app https://t.co/4TbREQWDrz",0,0,Rajshahi,0.8122,https://t.co/4TbREQWDrz
2471,@junggukblck You too 😃🥰🥰🥰,0,0,Dhaka,0.0,
2472,"If Hasina cannot be sent into exile before the election, the BNP will have to go into exile voluntarily.",1,0,Chittagong,0.0,
2473,Just posted a photo @ S A Car Center https://t.co/7rNNjLjzkg,0,0,Dhaka,0.0,https://t.co/7rNNjLjzkg
2474,@caitbia Jisung from Seventeen right??,2,0,Dhaka,0.0,
2475,nusratjahannoo1 Alhamdulillah Allah Subhanahu Ta'ala has kept it very well,0,0,Barisal,0.3384,
2476,OnMoniPalit Great quote,1,0,Khulna,0.6249,
2477,Dhaka Prize hospital,0,0,Dhaka,0.5106,
2478,@SumiyaJannat10 So beautiful,0,0,Chittagong,0.6361,
2479,"#Canada #WhatsApp #Number List
Canada WhatsApp numbers list helps you connect and chat with customers on the world's most popular chat app. Simultaneously have conversations with your customers and their account managers, customer support and operations teams. Create messages and notifications to start a conversation with us. You can also contact https://t.co/oRryeZbUYD",0,0,Rajshahi,0.8588,https://t.co/oRryeZbUYD
2480,Life is painful https://t.co/EGdfLSFVUz,0,0,Chittagong,-0.4404,https://t.co/EGdfLSFVUz
2481,@JAYANTA68438446 Hey JAYANTI🤗 Good Morning 🔆 have a great day 💕,0,0,Dhaka,0.7906,
2482,@OfficialDBCI The one who left was never really yours. Maybe he wasn't right enough to pay the price for your mind,1,0,Chittagong,-0.1027,
2483,"Meanwhile, our Robins across the border are rallying up with hundreds of kgs of relief material to traverse rough paths and provide aid to those affected by the #Sylhet Floods in #Bangladesh 

#OneTeam #RobinHoodArmy #RHA #FloodRelief https://t.co/sJXZ7BjJ2v",24,7,Bangladesh,0.3612,https://t.co/sJXZ7BjJ2v
2484,"Assalamu Alaikum.
How are you all https://t.co/GgW9nFZMBi",0,0,Khulna,0.0,https://t.co/GgW9nFZMBi
2485,@AForaziy finds fun by fighting,1,0,Khulna,0.2023,
